x,y,wl,wr
113.2647318,83.70950355,4.413380382,4.393194239
114.0168414,83.05047487,4.416300971,4.403467712
114.768267,82.39065651,4.430223191,4.416920827
115.5230947,81.7347328,4.444946123,4.429014481
116.2797929,81.08096847,4.457489053,4.44078942
117.0368387,80.42760671,4.469422627,4.45284814
117.7938161,79.77416562,4.48141121,4.464651765
118.5510695,79.1210445,4.492698012,4.475089145
119.308603,78.46824822,4.502054979,4.483555019
120.0661338,77.8154488,4.509339115,4.490217567
120.8236202,77.16259783,4.515114395,4.495602595
121.5810175,76.50964352,4.519910421,4.500257719
122.3382381,75.85648424,4.524216296,4.504673948
123.0950983,75.20290745,4.528402914,4.509309494
123.8513111,74.54858164,4.53294698,4.514737116
124.6065012,73.89307599,4.538368805,4.521525007
125.3610274,73.23680584,4.545750842,4.529207104
126.116957,72.58215274,4.554109032,4.535229985
126.8763888,71.93156684,4.560322786,4.53694261
127.6394902,71.28528729,4.559036219,4.533996478
128.4040117,70.64068925,4.554354727,4.529042825
129.1680001,69.99545932,4.551432454,4.524433766
129.9309483,69.34899966,4.547046526,4.520793325
130.6935202,68.70209624,4.543476439,4.517258656
131.4560699,68.05516654,4.53964689,4.513134197
132.2183127,67.4078754,4.534768825,4.508202345
132.9799034,66.75981702,4.529081879,4.502799752
133.7414625,66.11172144,4.524168455,4.498128052
134.5044501,65.46530862,4.521928623,4.495801634
135.2698083,64.82170393,4.523075221,4.496687796
136.036796,64.18004209,4.526216282,4.499702115
136.8039735,63.53860725,4.52950188,4.50310833
137.570483,62.89637428,4.532080967,4.505890683
138.3366501,62.2537329,4.534485645,4.508321949
139.1030687,61.61139146,4.537108265,4.510695453
139.8700046,60.96966769,4.539502726,4.512897435
140.6372153,60.3282726,4.540352408,4.514381799
141.4043539,59.68679123,4.540128342,4.514694819
142.1709358,59.04464453,4.539223589,4.513471172
142.9359361,58.40061469,4.537978839,4.510891346
143.6981265,57.75326211,4.532991181,4.507850031
144.457395,57.10248438,4.528649827,4.505597091
145.2151369,56.44992995,4.526418356,4.504448254
145.9729221,55.7974259,4.526036413,4.503964836
146.7314045,55.14573237,4.525961148,4.503341605
147.4902395,54.49444952,4.525281202,4.502435564
148.2489253,53.84299278,4.524150664,4.501501336
149.0071812,53.1910357,4.52308135,4.500918825
149.7648758,52.53842645,4.522482941,4.500991625
150.5218831,51.88501999,4.5225917,4.501963564
151.2781575,51.23076548,4.523709826,4.503883314
152.0339521,50.57595672,4.525788932,4.506418517
152.7895857,49.92096212,4.528433715,4.509148311
153.5453073,49.26606915,4.53117417,4.511716543
154.3012651,48.61144871,4.533703369,4.513896795
155.0576302,47.95729901,4.535858465,4.515539708
155.8145316,47.3037699,4.537534752,4.516720312
156.5719129,46.65079705,4.538843502,4.517689586
157.3295299,45.9980977,4.539795898,4.518465607
158.0869347,45.34515214,4.540076823,4.518684743
158.8438744,44.69166737,4.539499904,4.518056072
159.6008809,44.03825997,4.538856575,4.517291224
160.359205,43.38638234,4.5399402,4.518233712
161.1196888,42.73702559,4.544144577,4.522468873
161.8818369,42.08962263,4.551199991,4.529805465
162.6442876,41.44257641,4.559459238,4.5384448
163.4061041,40.79478359,4.567514156,4.546791203
164.1673047,40.14626708,4.575119004,4.554582706
164.9284733,39.49771299,4.583015106,4.562657316
165.6898667,38.84942291,4.591678036,4.571621872
166.4510923,38.20093572,4.600714043,4.580799344
167.2116676,37.551686,4.608607803,4.588311582
167.9714119,36.90146405,4.613734553,4.592464413
168.730506,36.25048304,4.615172206,4.592857389
169.4889111,35.59869972,4.613233754,4.590262393
170.2467981,34.94631337,4.609122538,4.58576014
171.0052574,34.29459445,4.605032847,4.581253201
171.7653014,33.64471847,4.602350668,4.578050816
172.5295562,32.99980989,4.604936909,4.579828511
173.2950458,32.35636993,4.607739281,4.584840573
174.0636009,31.7166197,4.617647396,4.608507944
174.8387901,31.08487037,4.637018729,4.628725223
175.613966,30.45313445,4.656880124,4.650401316
176.3908566,29.82346564,4.680461698,4.662906634
177.1629914,29.18804431,4.69467676,4.670912631
177.9260272,28.54167099,4.699866358,4.679096014
178.6852854,27.89088805,4.702454582,4.682441475
179.4420938,27.23724883,4.703718372,4.684243965
180.1997267,26.58456853,4.706015237,4.685158432
180.960458,25.93550163,4.708568589,4.684677335
181.7250677,25.29100875,4.704621662,4.682096491
182.4929346,24.65039634,4.699007899,4.678700797
183.2648574,24.01468622,4.696626135,4.677972548
184.0401687,23.38310212,4.696610216,4.680676414
184.8208328,22.75816721,4.698199586,4.692639783
185.6083987,22.14192742,4.703958954,4.701486177
186.3989251,21.52950225,4.709191001,4.707687403
187.1902038,20.91804577,4.711863532,4.709614417
187.9811873,20.30620856,4.713188066,4.710467146
188.7713459,19.69330575,4.71628695,4.712993865
189.5602828,19.0788322,4.7223784,4.719520069
190.3507662,18.46634783,4.726720323,4.727520855
191.1474096,17.86189643,4.724063198,4.731291908
191.9527367,17.26907105,4.712776662,4.725764902
192.7637687,16.68406686,4.697468859,4.712284939
193.5757944,16.10044497,4.68209812,4.69599282
194.3861467,15.51450261,4.669022253,4.681792645
195.19531,14.92691849,4.657907281,4.670919875
196.0045955,14.33950305,4.648807221,4.663403297
196.8155995,13.75446236,4.641395833,4.659499947
197.6304115,13.1747363,4.635107854,4.658498521
198.4506007,12.60264535,4.628819353,4.657252909
199.2753392,12.03713118,4.621159611,4.649416892
200.1021516,11.47465243,4.611196391,4.640533612
200.9294394,10.91287626,4.598944865,4.629973933
201.7575924,10.35236664,4.584695924,4.616237865
202.5884776,9.795945836,4.570127288,4.599671713
203.4212451,9.242255789,4.553096402,4.582226516
204.2651899,8.705873875,4.548978379,4.559177572
205.1045631,8.162304791,4.536891033,4.547556017
205.9488069,7.626338711,4.533060328,4.541163392
206.7926998,7.089828443,4.532254403,4.541606441
207.634043,6.549329147,4.534390604,4.546214901
208.4732142,6.005459117,4.537826118,4.550191588
209.3145462,5.464941995,4.541769462,4.551020281
210.161497,4.933272332,4.544696445,4.549039122
211.0140427,4.410618031,4.546758478,4.547268957
211.8698406,3.893307817,4.548385638,4.546991322
212.727202,3.378592984,4.550394486,4.547943645
213.5858709,2.866062236,4.552466538,4.54885637
214.4461037,2.356160793,4.553895079,4.548932952
215.3080319,1.849130475,4.554298052,4.547891398
216.1717957,1.345233506,4.555059291,4.547053702
217.0376238,0.844892031,4.558039739,4.548239461
217.9054751,0.34806787,4.563625751,4.552293807
218.7747359,-0.146285928,4.569221668,4.556936313
219.6448034,-0.639218297,4.572111916,4.559252238
220.5157706,-1.130560385,4.571809577,4.557880009
221.3888476,-1.618140745,4.570958306,4.554648034
222.2645258,-2.101037028,4.570987249,4.552946517
223.1412662,-2.582000549,4.5717229,4.555559131
224.0177171,-3.063492119,4.574447597,4.561683517
224.8934359,-3.546313049,4.580409417,4.568471367
225.7695948,-4.028336409,4.587949981,4.573158847
226.647974,-4.506299756,4.594335496,4.573498366
227.5288748,-4.979600984,4.595812844,4.569617702
228.411707,-5.449289374,4.590871971,4.563050202
229.2958667,-5.916474343,4.581956474,4.55533888
230.1808426,-6.382111141,4.574002835,4.547664608
231.0660071,-6.847389585,4.567786756,4.541021694
231.9511135,-7.312777004,4.562820259,4.535786968
232.836307,-7.778004513,4.555756907,4.530745541
233.7230583,-8.240242624,4.547724933,4.521206304
234.6046386,-8.712436501,4.526314298,4.505749876
235.4927592,-9.171840964,4.511441492,4.495670972
236.3825406,-9.628171482,4.505302867,4.481418476
237.2729113,-10.0834082,4.4978294,4.482294645
238.1705863,-10.52407598,4.498859401,4.490143771
239.073583,-10.95371734,4.500464148,4.497981471
239.9797775,-11.3765811,4.497244896,4.498891554
240.8876813,-11.79576031,4.485596447,4.491528024
241.7980406,-12.20957819,4.467586861,4.478315648
242.7111462,-12.61730094,4.449090299,4.462884639
243.6259989,-13.02108898,4.434501227,4.448597821
244.5409667,-13.42461577,4.424973781,4.437530209
245.455277,-13.8296304,4.419307026,4.429943197
246.3685002,-14.23709008,4.416302624,4.424828892
247.2805003,-14.64727915,4.412848711,4.420367155
248.1920119,-15.05855628,4.404521968,4.414077117
249.1054485,-15.46553133,4.392207619,4.406237469
250.0220886,-15.86525661,4.381596606,4.4004506
250.942662,-16.25582113,4.380957091,4.399934393
251.8629526,-16.64705292,4.382968857,4.409992772
252.7867618,-17.02991296,4.389090615,4.415821607
253.7138399,-17.40477623,4.392948145,4.417348432
254.6438286,-17.77236698,4.393146876,4.415931937
255.5752743,-18.13624678,4.391500454,4.413558771
256.5069155,-18.49962626,4.38978182,4.411855147
257.4377876,-18.86497215,4.389172641,4.411855825
258.3671031,-19.23425759,4.390404567,4.414349334
259.2944167,-19.60854319,4.393861337,4.419109017
260.2210268,-19.9845684,4.398803696,4.423572482
261.1495365,-20.35587533,4.404459868,4.425981672
262.0820257,-20.71707073,4.410313786,4.426708856
263.0187868,-21.06704259,4.41603035,4.427687675
263.958916,-21.40785991,4.420611168,4.428964388
264.9016392,-21.74143644,4.423149119,4.429384134
265.8462654,-22.06958462,4.423231201,4.428215218
266.7922214,-22.39387973,4.420805469,4.4252816
267.7390341,-22.71566497,4.415791621,4.4202822
268.6865923,-23.03524849,4.408331353,4.412726904
269.6350285,-23.35221594,4.398926935,4.402797158
270.5841103,-23.66724608,4.388636707,4.392069917
271.5327022,-23.98374904,4.379626226,4.3834943
272.4793496,-24.30601705,4.373556933,4.379271393
273.4238319,-24.63457523,4.370367112,4.377334292
274.3679404,-24.96423868,4.367521974,4.374762584
275.3152797,-25.28441238,4.367350608,4.365240581
276.267286,-25.59052719,4.36739291,4.358041732
277.2239554,-25.88165458,4.364952294,4.347471519
278.1837577,-26.16235443,4.358540958,4.33963176
279.1432324,-26.44414467,4.352830511,4.338871362
280.1010149,-26.73163705,4.354737537,4.346572329
281.0577053,-27.02274522,4.364744168,4.359104954
282.014302,-27.31416053,4.378266603,4.372171996
282.9717277,-27.60283964,4.391522557,4.382269298
283.9309588,-27.88546588,4.40164533,4.386674176
284.8928264,-28.15897592,4.405576946,4.38308211
285.8566546,-28.42550198,4.400443496,4.373685209
286.8209363,-28.6903818,4.390103546,4.363544748
287.7845433,-28.95770327,4.380422158,4.356826271
288.7474325,-29.22760076,4.374774636,4.352929708
289.7097621,-29.49948603,4.370252172,4.348859599
290.671268,-29.77427339,4.363284432,4.341915075
291.63231,-30.05066056,4.354912121,4.33402033
292.5940039,-30.32483556,4.350398739,4.329748366
293.5595531,-30.58500707,4.3603874,4.33909611
294.5249759,-30.84556936,4.367831791,4.357226901
295.4976346,-31.07806798,4.386808615,4.376621083
296.4717207,-31.30415619,4.396094852,4.387054861
297.446383,-31.52786242,4.401887545,4.391466752
298.4208068,-31.75257464,4.403740832,4.39267342
299.3952002,-31.97742587,4.404651223,4.393741221
300.3695727,-32.20236633,4.406912045,4.396104998
301.3437641,-32.42808999,4.411283648,4.400107632
302.3176071,-32.65531164,4.417484129,4.405558207
303.2910015,-32.88444751,4.425068042,4.41235455
304.2641695,-33.11454377,4.432161365,4.419653329
305.2377801,-33.34275948,4.436029832,4.42492333
306.2124619,-33.56635479,4.434890457,4.426235313
307.1884705,-33.7840875,4.429729936,4.423722345
308.165641,-33.99654413,4.422632957,4.419337458
309.1438643,-34.20409959,4.415717452,4.41570238
310.123153,-34.40656835,4.411804736,4.415986452
311.1035819,-34.60344186,4.41431371,4.42360171
312.0852341,-34.79412133,4.423867655,4.437958188
313.0681459,-34.97819908,4.435996872,4.453581625
314.0522394,-35.15584934,4.444516892,4.464230462
315.037304,-35.32803605,4.446729248,4.467637709
316.0230105,-35.4965068,4.444121599,4.466022659
317.0091524,-35.66241102,4.439068571,4.461787356
317.9955797,-35.82660957,4.433163989,4.456706643
318.9822246,-35.98949551,4.427482257,4.451794754
319.9690281,-36.15141787,4.422954925,4.448030034
320.9559056,-36.31288785,4.419405472,4.44410039
321.9425848,-36.47557013,4.414794677,4.437396868
322.9286988,-36.64162631,4.406920316,4.426279172
323.914198,-36.81134825,4.395899203,4.41583456
324.9006727,-36.97517077,4.390573988,4.421173027
325.888193,-37.13270289,4.393036262,4.420420577
326.8778103,-37.2761029,4.406567414,4.420959583
327.8706356,-37.39591239,4.432359958,4.441790779
328.8646407,-37.50516495,4.457155172,4.462691163
329.8588388,-37.61275389,4.475094339,4.481303277
330.852898,-37.72158787,4.487134781,4.493538908
331.8469942,-37.83009259,4.496638891,4.502639614
332.8412676,-37.93695737,4.505904957,4.511097891
333.8356819,-38.04250565,4.515663624,4.520448164
334.8301456,-38.14758491,4.526279969,4.531020141
335.8245212,-38.25349829,4.537755421,4.543122384
336.8186482,-38.36171273,4.549396122,4.555893522
337.812561,-38.47189817,4.558732384,4.565511916
338.8068241,-38.57880176,4.564790747,4.569082172
339.802138,-38.67568955,4.569530248,4.567414943
340.7992136,-38.75193107,4.582411957,4.573889104
341.7961123,-38.8302596,4.587875373,4.587152536
342.7946443,-38.88530646,4.611388595,4.610511636
343.7931025,-38.94056337,4.630236586,4.628286935
344.7914546,-38.99800589,4.646971892,4.644701953
345.7896107,-39.05869449,4.661582419,4.659882392
346.7876876,-39.12068482,4.676562393,4.676133215
347.7857912,-39.18224103,4.693549789,4.693398898
348.7840434,-39.24133917,4.712139867,4.70974453
349.7825289,-39.29635165,4.729954105,4.723223997
350.7812329,-39.34724877,4.744257107,4.733085079
351.7800551,-39.39576948,4.754180756,4.739908943
352.7789162,-39.44348232,4.760606317,4.744465179
353.7778015,-39.49068505,4.765244274,4.74872151
354.7767748,-39.53599133,4.770785498,4.75533
355.7758975,-39.57786214,4.77982898,4.76594933
356.7751843,-39.61562787,4.792780747,4.779072596
357.7745771,-39.65046925,4.807047156,4.79185488
358.7740204,-39.68383315,4.819802737,4.802449198
359.7734754,-39.71684346,4.830010283,4.811185638
360.7729447,-39.74942003,4.838676987,4.819087409
361.7724304,-39.78148618,4.846702659,4.826852032
362.7719289,-39.81315158,4.854557329,4.834695287
363.7714263,-39.84485223,4.862302734,4.842671778
364.7709177,-39.87674186,4.870214419,4.850726841
365.7704133,-39.90850157,4.87833119,4.858585664
366.769927,-39.93968466,4.886409603,4.865981255
367.7694771,-39.96967606,4.894271364,4.872484601
368.7690867,-39.99761802,4.89899596,4.877403406
369.7687693,-40.02280584,4.899654912,4.880102444
370.7685122,-40.0454862,4.899058592,4.880711794
371.7682831,-40.06688909,4.898289093,4.880273968
372.7680574,-40.08813422,4.89820802,4.879792033
373.7678155,-40.11012989,4.899509567,4.880119777
374.767539,-40.13364307,4.902932064,4.882041404
375.7672161,-40.15905395,4.908262434,4.886111005
376.766857,-40.18584815,4.914923362,4.892008715
377.7664758,-40.21345782,4.920793094,4.899050347
378.7660806,-40.24156997,4.927745312,4.906608011
379.7656745,-40.27006568,4.935178554,4.914346811
380.7652641,-40.29871407,4.942871492,4.922087681
381.764856,-40.32727941,4.950614028,4.929740267
382.7644518,-40.35570931,4.958273486,4.937320437
383.7640512,-40.38401234,4.965852997,4.944832192
384.7636514,-40.41228408,4.973301339,4.952318568
