x,y,wl,wr
363.6241604,-80.5138805,4.998645225,5.015504554
362.6242089,-80.50726277,4.998314458,5.006637179
361.624524,-80.53452037,4.96990231,4.974617916
360.6271953,-80.60771839,4.957446295,4.953424272
359.6312346,-80.69630785,4.944015349,4.942872151
358.6378935,-80.81206068,4.942577201,4.949439532
357.6482531,-80.95530773,4.951756977,4.96678843
356.6619283,-81.11903613,4.965817436,4.988317484
355.6824869,-81.32160589,4.993792208,5.001988371
354.7185102,-81.58699622,5.028663475,5.030734593
353.7784654,-81.92759497,5.037022688,5.065299952
352.8601342,-82.32367023,5.048425736,5.043814184
351.9542792,-82.74729677,5.065127354,5.049864701
351.0638643,-83.20243726,5.099208585,5.081849253
350.1718701,-83.65382096,5.10760072,5.125668872
349.3124044,-84.16593433,5.140303331,5.161905277
348.4779376,-84.71648935,5.160924381,5.161107704
347.6737352,-85.31086687,5.141795861,5.136312345
346.8918684,-85.93420911,5.145268325,5.139725161
346.1099103,-86.5576722,5.152537792,5.186289503
345.3638941,-87.2232167,5.200629678,5.23414284
344.6213777,-87.89161343,5.236824159,5.282514556
343.931125,-88.61618892,5.307802276,5.327254263
343.2787683,-89.3736663,5.368652089,5.383504599
342.6501411,-90.15154957,5.397118708,5.407423331
342.0262156,-90.93298158,5.419658997,5.427676998
341.4091065,-91.71987713,5.428427242,5.432290638
340.8109094,-92.52122371,5.420502509,5.427763616
340.2388143,-93.34140385,5.404853846,5.418691634
339.6845791,-94.17377233,5.389867826,5.398532497
339.1313599,-95.00677723,5.376251233,5.381653137
338.5675596,-95.83286243,5.340818861,5.372809086
338.0424688,-96.68400512,5.311461139,5.326340888
337.5401737,-97.54803649,5.275348898,5.27798456
337.0739637,-98.43274108,5.26999444,5.27133562
336.6346186,-99.33063533,5.283822507,5.30749725
336.2531093,-100.2553127,5.320918582,5.311923643
335.9313818,-101.2019393,5.312001052,5.310404879
335.6342234,-102.1568615,5.303800054,5.307410037
335.3382632,-103.1120089,5.291411448,5.296489983
335.0453647,-104.0682559,5.269691928,5.278407795
334.7940859,-105.0362804,5.259590012,5.261076783
334.5833009,-106.0133723,5.231259543,5.243962208
334.4437438,-107.0036645,5.218942451,5.212857677
334.3416438,-107.998226,5.210191039,5.254373962
334.3317968,-108.9978297,5.239435515,5.226438938
334.3904501,-109.996238,5.236840116,5.244237524
334.5041052,-110.9894846,5.255893874,5.283373647
334.6935355,-111.9714971,5.298700746,5.286195541
334.9481273,-112.9384655,5.277024024,5.281230688
335.2451461,-113.8933653,5.264976642,5.272889782
335.5500267,-114.8456898,5.270712922,5.303523002
335.8567596,-115.7975885,5.287472775,5.334279827
336.2219311,-116.7281177,5.348899933,5.350731603
336.6247479,-117.642948,5.379787314,5.398052212
337.0782807,-118.5346859,5.401131441,5.456381045
337.5855122,-119.3960835,5.449334304,5.454900655
338.1250247,-120.2377815,5.486161857,5.480267257
338.7248989,-121.038384,5.503136509,5.508155099
339.3446172,-121.8230745,5.509870887,5.520299788
339.9899274,-122.5869335,5.51220653,5.523140595
340.6694842,-123.3207131,5.458444337,5.487617035
341.4217952,-123.9786935,5.432950001,5.439910952
342.1917889,-124.6170537,5.394783827,5.426371181
343.0063064,-125.1971539,5.358697103,5.369370274
343.855897,-125.7235815,5.295557866,5.334877167
344.7608074,-126.1493674,5.252655738,5.285385343
345.6739751,-126.5553292,5.212130899,5.214343997
346.5978441,-126.93852,5.185520844,5.190143587
347.5414082,-127.2699121,5.172494418,5.169239522
348.4979325,-127.5597032,5.163867791,5.166003261
349.4638549,-127.8188626,5.142396884,5.140977538
350.437171,-128.0479638,5.140323605,5.124306482
351.4116357,-128.272439,5.146592891,5.137650594
352.3901857,-128.4786542,5.173499538,5.167656733
