x,y,wl,wr
54.27048546,217.610845,4.172721937,4.17597683
55.22738516,217.3204639,4.185900612,4.192391723
56.17878155,217.0124418,4.200593223,4.208642373
57.12585666,216.6915319,4.220203477,4.230859008
58.07313137,216.370697,4.253714864,4.255589569
59.01569295,216.0369654,4.295821564,4.286126546
59.94106367,215.6577954,4.296115593,4.28323744
60.85080782,215.2421883,4.285945078,4.278007699
61.74816452,214.8011301,4.282657831,4.284345066
62.63805905,214.3443329,4.298053605,4.299889382
63.51238104,213.8592633,4.320509002,4.320004155
64.35620862,213.3225897,4.33245959,4.339542763
65.177527,212.7517221,4.342088602,4.325606285
65.98653017,212.1640119,4.335822387,4.328336775
66.78848621,211.5665841,4.340776847,4.339349559
67.58003187,210.9555215,4.347174604,4.349474396
68.35417413,210.322354,4.351990593,4.356903353
69.10297235,209.659474,4.362711401,4.365895468
69.8179316,208.9601383,4.388685214,4.384197738
70.49596436,208.2248906,4.414388899,4.419097762
71.13376174,207.4549536,4.412741957,4.478190648
71.75944172,206.6742039,4.476201974,4.539365479
72.36585264,205.8795931,4.553573415,4.570718656
72.91076274,205.0415744,4.585137868,4.594924001
73.41942961,204.1793417,4.584581584,4.596704092
73.91904803,203.313166,4.59077762,4.587092412
74.39872786,202.4356935,4.59448338,4.579606134
74.84445926,201.5403567,4.58366197,4.577767482
75.2466293,200.6248122,4.58242793,4.584689138
75.60390471,199.6907527,4.590257221,4.597160475
75.91993089,198.7418861,4.609003065,4.607434693
76.196917,197.7810264,4.611438284,4.612247992
76.44415911,196.8120548,4.612447761,4.636657882
76.68338855,195.8410027,4.644828579,4.65569085
76.89569682,194.8639181,4.672721117,4.678167934
77.0918595,193.8833018,4.692659675,4.695451646
77.28067588,192.9012901,4.698143758,4.700417464
77.44860588,191.915455,4.696985408,4.702953303
77.58551912,190.9248835,4.698471804,4.708840574
77.68217896,189.9295335,4.699395784,4.696688461
77.74994282,188.9317569,4.698919775,4.678034876
77.79679181,187.9328581,4.682274839,4.661611007
77.81981474,186.9331496,4.662506229,4.655124268
77.82590265,185.9331187,4.6603849,4.661077252
77.810887,184.9332059,4.678472936,4.678202074
77.75009216,183.9350994,4.704330277,4.713192546
77.62590598,182.9430752,4.722812855,4.718081693
77.45216604,181.9573656,4.698704728,4.70040558
77.24558748,180.9780472,4.682235523,4.685114821
76.9764423,180.0152857,4.67740402,4.692324265
76.6941447,179.0553804,4.740290612,4.727721894
76.35085454,178.1172757,4.753018591,4.820861855
75.95835602,177.1959338,4.798531299,4.874486229
75.54593005,176.2839117,4.865283834,4.885123965
75.08333077,175.3984224,4.916783997,4.904602062
74.56466356,174.5433108,4.942400311,4.943312905
74.0411074,173.6913546,4.969277282,4.973764596
73.51018232,172.8439459,4.996201607,5.012917691
72.97050926,172.0019979,5.023809911,5.040219621
72.42063927,171.1662505,5.046887822,5.042358576
71.82282094,170.365722,5.03365979,5.04298844
71.17668759,169.6017672,4.998518844,5.033938439
70.51475667,168.8513623,4.97107561,4.98719664
69.82800189,168.1251362,4.970463344,4.950803979
69.11196876,167.4264482,4.943819306,4.9354769
68.3745206,166.7513139,4.931917029,4.93350013
67.5855073,166.1376809,4.917157112,4.965273634
66.75589109,165.5761627,4.858889016,4.932330666
65.90953865,165.0410428,4.775333818,4.850253934
65.09741143,164.4585185,4.799343565,4.77805868
64.24175074,163.9402001,4.748291895,4.730926421
63.37577517,163.4394487,4.724974571,4.720379401
62.48696241,162.983003,4.701858897,4.727869538
61.57772276,162.5655059,4.668139501,4.694840493
60.66860638,162.1490848,4.656559266,4.675264699
59.75771086,161.7363971,4.661031931,4.672066999
58.84163638,161.3354372,4.67379587,4.665008268
57.91141672,160.9682692,4.666417162,4.652106821
56.96984409,160.6313144,4.63219419,4.626771248
56.02057902,160.3167494,4.594822284,4.591846469
55.06239667,160.0308411,4.555882186,4.567484284
54.09880033,159.7632789,4.518238862,4.548403143
53.13600075,159.4929919,4.48927872,4.519170071
52.16892461,159.2387443,4.461554425,4.496566529
51.19101622,159.0297591,4.404550029,4.451984833
50.20953513,158.8374014,4.337976032,4.384644627
49.22553566,158.6595859,4.283925511,4.306573028
48.23826523,158.5003225,4.251375828,4.245142583
47.24828258,158.359336,4.233647767,4.208138187
46.25570257,158.2373979,4.205133004,4.18703872
45.26033359,158.1420549,4.178720662,4.173306309
44.26318528,158.065681,4.152005344,4.159394411
