x,y,wl,wr,slope,friction_coefficient
32.01408685,-38.59091672,4.57654277,4.57643326,-1,-1
31.37471182,-37.82202178,4.58073098,4.58033938,-1,-1
30.73873771,-37.05031139,4.58832272,4.58777144,-1,-1
30.10396954,-36.27760872,4.59701701,4.59646655,-1,-1
29.4685298,-35.50545827,4.60482799,4.60435837,-1,-1
28.83255545,-34.73374808,4.61148935,4.61109038,-1,-1
28.19689788,-33.96177692,4.61730996,4.61695079,-1,-1
27.56183327,-33.18931791,4.62294842,4.62257563,-1,-1
26.92655804,-32.41703208,4.6292737,4.62882597,-1,-1
26.29026947,-31.64558096,4.63695295,4.63641812,-1,-1
25.65320898,-30.87476714,4.64548594,4.64492895,-1,-1
25.0159056,-30.10415414,4.65384426,4.65331712,-1,-1
24.37802821,-29.33401622,4.661848,4.66132092,-1,-1
23.73802712,-28.56564217,4.67033622,4.66974318,-1,-1
23.09440544,-27.8002984,4.67968789,4.6790619,-1,-1
22.44742856,-27.0377888,4.68844804,4.68790923,-1,-1
21.79858528,-26.27686672,4.69530918,4.69490697,-1,-1
21.14952398,-25.51613061,4.70054595,4.70020298,-1,-1
20.50038782,-24.75545838,4.706062,4.70563552,-1,-1
19.8504945,-23.99543293,4.71332781,4.71278697,-1,-1
19.20041586,-23.23556604,4.72127677,4.72077944,-1,-1
18.55275592,-22.47363637,4.72667026,4.72646862,-1,-1
17.91013394,-21.70745309,4.72654646,4.7267344,-1,-1
17.27177185,-20.93771689,4.72171692,4.72213762,-1,-1
16.63487884,-20.16676465,4.71512681,4.71555902,-1,-1
15.997109,-19.39653767,4.70956647,4.70989251,-1,-1
15.35857037,-18.62694789,4.70544264,4.70568766,-1,-1
14.72016105,-17.85725085,4.70208339,4.70231757,-1,-1
14.08184965,-17.0874726,4.69815436,4.69845915,-1,-1
13.44264171,-16.31843864,4.69266532,4.69309377,-1,-1
12.80157148,-15.55095644,4.68503416,4.68559351,-1,-1
12.15871423,-14.78497043,4.67569597,4.67634426,-1,-1
11.51455748,-14.02007692,4.66528483,4.66598144,-1,-1
10.86956864,-13.25588494,4.65437681,4.65509255,-1,-1
10.22422452,-12.49199295,4.64323665,4.64396598,-1,-1
9.57919638,-11.72783412,4.63185107,4.6326027,-1,-1
8.93504053,-10.96293986,4.62002796,4.62082106,-1,-1
8.29148168,-10.19754323,4.60746304,4.60830821,-1,-1
7.6477687,-9.43227621,4.59414844,4.5950354,-1,-1
7.00350573,-8.66747218,4.58046908,4.58134927,-1,-1
6.35960124,-7.9023663,4.56758237,4.56837746,-1,-1
5.71728964,-7.13592267,4.55667669,4.55731993,-1,-1
5.07726617,-6.36756733,4.54848849,4.54896383,-1,-1
4.43884983,-5.5978761,4.54274664,4.54307642,-1,-1
3.80113307,-4.82760516,4.53905635,4.53927127,-1,-1
3.16369325,-4.05710501,4.53666568,4.5368262,-1,-1
2.52660177,-3.28631681,4.53452858,4.53471053,-1,-1
1.88982302,-2.51527024,4.53176926,4.5319892,-1,-1
1.25271551,-1.74449528,4.52899328,4.52917039,-1,-1
0.61461011,-0.97454626,4.52756683,4.52760935,-1,-1
-0.02478724,-0.20566979,4.5282975,4.52820648,-1,-1
-0.66555381,0.56206597,4.53019091,4.53006251,-1,-1
-1.30799648,1.32839973,4.53175021,4.53167739,-1,-1
-1.95238432,2.09309856,4.53192142,4.53193669,-1,-1
-2.59830357,2.8565043,4.53084864,4.53092868,-1,-1
-3.24511672,3.61915281,4.52890753,4.52903121,-1,-1
-3.89233826,4.38145477,4.52642783,4.5265784,-1,-1
-4.53973615,5.14360697,4.52362632,4.52379173,-1,-1
-5.18711201,5.90577788,4.52070709,4.520874,-1,-1
-5.8343991,6.66802418,4.51789544,4.51804828,-1,-1
-6.48165591,7.43029619,4.51544288,4.51556269,-1,-1
-7.12891538,8.19256594,4.51360748,4.51368542,-1,-1
-7.77567979,8.95525578,4.51234279,4.5123966,-1,-1
-8.42106686,9.7191115,4.51130664,4.5113701,-1,-1
-9.06434673,10.4847426,4.51003689,4.51013456,-1,-1
-9.70591583,11.25180785,4.5084284,4.50854487,-1,-1
-10.34674567,12.01949081,4.50681546,4.50692285,-1,-1
