x,y,wl,wr
25.99054068,55.02599403,4.470857934,4.497738616
26.74409617,54.36880793,4.463043266,4.469164908
27.51468455,53.731504,4.44551459,4.445536082
28.31481541,53.1316974,4.441756832,4.426895858
29.14549722,52.57490015,4.43088213,4.436854555
30.00574255,52.06520744,4.414104587,4.435293802
30.90123523,51.62035001,4.411832203,4.403101026
31.82423611,51.23446435,4.376074388,4.382011698
32.77450437,50.9244548,4.344557208,4.36020467
33.72802445,50.62318917,4.293382749,4.336930993
34.69743862,50.37771608,4.263046697,4.276301591
35.68127153,50.1985737,4.267253964,4.243591677
36.67066698,50.05553564,4.235883116,4.259476413
37.66970141,50.00357987,4.211602216,4.237488656
38.66924056,50.01830939,4.204344687,4.19751282
39.66800774,50.06629512,4.209300417,4.200709246
40.66049433,50.18652572,4.187781624,4.20786067
41.64278051,50.37770102,4.127959141,4.179788093
42.59619891,50.67774036,4.101427426,4.090804434
43.54424984,50.99532387,4.049863974,4.052474456
44.47572297,51.35934465,4.046500304,4.041390548
45.40235227,51.73502814,4.034545289,4.063990821
46.3043103,52.16682825,4.03632675,4.040728308
47.17607579,52.65662835,4.045393566,4.035939754
48.01787957,53.19635896,4.063520263,4.046634971
48.83872209,53.76750873,4.05966622,4.065011651
49.64329671,54.36136973,4.064732746,4.082116566
50.44042108,54.96518033,4.072891233,4.089409759
51.23247335,55.57563485,4.0783267,4.09571748
52.021467,56.1900362,4.078203098,4.099828711
52.80916818,56.80609305,4.074006981,4.098201454
53.59479958,57.42478974,4.071751146,4.093093032
54.3760813,58.04896682,4.076125951,4.087581294
55.15446485,58.67674134,4.08701238,4.099527615
55.93471287,59.30213892,4.093849548,4.107232989
56.70563127,59.93912352,4.106426067,4.120924903
