x,y,wl,wr
293.881202,-197.8417011,4.525561722,4.529589811
292.881306,-197.85785,4.547917811,4.55043113
291.8813915,-197.8552736,4.554935402,4.571874803
290.8816672,-197.8822756,4.589978332,4.599238082
289.8820348,-197.9084575,4.61768383,4.611910194
288.8821716,-197.9268934,4.639748848,4.642916131
287.8822896,-197.9228246,4.648044233,4.665526677
286.8825668,-197.9510899,4.686403695,4.700495841
285.8830786,-197.9818131,4.7228362,4.734804024
284.8838519,-198.0214751,4.767451981,4.778123348
283.8848527,-198.066094,4.816636361,4.827169868
282.8859124,-198.1122084,4.867788239,4.878098426
281.8868201,-198.1545607,4.913878334,4.922978486
280.8873733,-198.1890449,4.947831154,4.952911677
279.8889437,-198.2451369,4.996668315,4.989609822
278.8903647,-198.2925385,5.023416711,5.030500722
277.8949134,-198.3739195,5.071888047,5.148173105
276.9057689,-198.5243369,5.128222283,5.198446479
275.9325487,-198.752637,5.2221732,5.246274644
274.9715609,-199.0297937,5.267435831,5.264645424
274.016799,-199.3270158,5.262613336,5.262344651
273.0686115,-199.6447483,5.247439099,5.249468971
272.1277866,-199.9836742,5.233279716,5.241197376
271.1956999,-200.3459068,5.231062979,5.233573355
270.2618163,-200.7034111,5.22660981,5.246373515
269.3331024,-201.0746355,5.244150503,5.258640565
268.3938861,-201.4172953,5.246951296,5.312275899
267.467707,-201.7940382,5.301393988,5.328435958
266.5618305,-202.2177271,5.357115,5.350882114
265.6809567,-202.6910945,5.346390383,5.349942113
264.828617,-203.2142399,5.340116679,5.342470645
263.9977376,-203.7703419,5.331199819,5.332503001
263.1803467,-204.3464551,5.312342058,5.315444911
262.3801884,-204.9462271,5.2992198,5.296710237
261.601205,-205.5732611,5.290851911,5.290987173
260.8408017,-206.2226896,5.277565525,5.281735973
260.0999542,-206.8943847,5.259113034,5.266334067
259.3743838,-207.582499,5.21411535,5.239645667
258.657552,-208.2798395,5.157102022,5.198535909
257.9483926,-208.9845907,5.102688356,5.154245201
257.2325394,-209.6839825,5.013083495,5.085333026
256.5665198,-210.4283991,4.968388011,5.013935309
255.8910949,-211.1663868,4.868759301,4.968126216
255.292951,-211.9684857,4.773106209,4.855836596
254.7461927,-212.8018863,4.687073382,4.765852708
254.2182762,-213.6514465,4.594228035,4.724811844
253.7618934,-214.5408787,4.581436765,4.604094465
253.272473,-215.4131082,4.53481137,4.556665699
252.8157876,-216.3027535,4.528681027,4.52885673
252.3455128,-217.1852608,4.517584571,4.515855704
251.8869396,-218.0739079,4.519452958,4.519471315
251.4304485,-218.9634945,4.524862039,4.562429576
251.0281922,-219.8804544,4.5832082,4.596563741
250.554811,-220.7582823,4.568754253,4.717515497
250.0640062,-221.6294622,4.627752477,4.848108348
249.5976719,-222.5153269,4.716246491,4.978908777
249.0595118,-223.3565844,4.817018021,5.1099065
248.4632965,-224.1601325,4.912555404,5.296294407
247.8959251,-224.9837723,5.084789517,5.422928156
247.3537987,-225.8256739,5.311845506,5.482534083
246.7724379,-226.6376408,5.481092429,5.512231391
246.1079942,-227.3850394,5.523946962,5.568609566
245.3918491,-228.0841166,5.557826061,5.653269864
244.6564706,-228.7615398,5.620578405,5.739258457
243.9070849,-229.4237597,5.684725494,5.828703571
243.1671326,-230.0963261,5.785300149,5.903568061
242.4314832,-230.773616,5.894258795,5.953088359
241.6643472,-231.4151314,5.965452491,5.995844803
240.8730678,-232.027124,6.00710535,6.036774392
240.0615955,-232.6113734,6.044870207,6.082393917
239.2304735,-233.1675201,6.079660543,6.144993877
238.3894727,-233.7084854,6.127007507,6.204918453
237.5397128,-234.2357903,6.185573287,6.267354333
236.6937967,-234.7702742,6.266720329,6.297903439
235.8310385,-235.2747088,6.330143548,6.321100817
234.9363,-235.7213534,6.330613923,6.336041235
234.0284803,-236.1414453,6.340849716,6.347818502
233.1185598,-236.5560877,6.351987312,6.351072439
232.2038552,-236.9602252,6.34873608,6.346931203
231.2801866,-237.3435151,6.343442577,6.34434239
