x,y,wl,wr
77.77663631,76.81715391,4.143339147,4.169671579
78.55564113,77.4441746,4.126101603,4.155325553
79.32958971,78.07742891,4.113694234,4.139767171
80.11500759,78.69637829,4.116011721,4.129783557
80.9200811,79.28956609,4.123510312,4.119207119
81.73607317,79.86762765,4.123757165,4.115436538
82.55189116,80.44593405,4.116067838,4.113218397
83.3632778,81.03044554,4.109004225,4.108725912
84.17473151,81.61486397,4.108527194,4.103933048
84.99174518,82.19147448,4.115783707,4.101516488
85.81730933,82.75580144,4.121680687,4.103523291
86.65056021,83.30877853,4.121452145,4.105683866
87.49725693,83.84077738,4.122199546,4.114673019
88.35944683,84.34747882,4.131473712,4.137698757
89.23798204,84.82485476,4.15731414,4.180944521
90.13139377,85.27501635,4.211369397,4.254313314
91.04169732,85.68605124,4.281642554,4.344191971
91.95131753,86.11150043,4.367787785,4.436461822
92.91676481,86.35396205,4.316546174,4.608704181
93.82040227,86.78236812,4.527695525,4.790704687
94.72308176,87.22319484,4.778464146,4.928496181
95.66133052,87.56850366,4.879167196,4.975679054
96.61364074,87.88018097,4.97066905,4.995386845
97.5799173,88.13820643,5.033708708,5.027254325
98.56263237,88.31690763,5.064380362,5.076480347
99.55644027,88.45567047,5.084789187,5.096285372
100.5537858,88.53324559,5.082408195,5.059173218
101.5492531,88.47555044,5.031242022,4.982275662
102.5430176,88.33433644,4.894493147,4.94596071
103.5386234,88.23807333,4.778277784,4.88157446
104.5371894,88.24682788,4.835161667,4.799261101
105.5287714,88.09838783,4.759297015,4.757864078
106.5100187,87.88770037,4.757210764,4.711607265
107.4576516,87.58299657,4.705113082,4.734084543
108.3584163,87.15548954,4.635533106,4.71886428
109.2273191,86.65087185,4.539728773,4.691766059
110.0828411,86.12404893,4.459719241,4.587777225
110.9230777,85.5832158,4.422760227,4.47545809
111.7266292,84.98749567,4.413728105,4.418399386
112.5042645,84.35892083,4.422258562,4.394512308
113.2647318,83.70950355,4.413380382,4.393194239
