x,y,wl,wr,slope,friction_coefficient
463.70883590,-147.88052180,5.16840938,5.17664037,-1.00000000,-1.00000000
464.69956260,-148.01641230,5.15089747,5.16052568,-1.00000000,-1.00000000
465.69066350,-148.14951790,5.13027882,5.13947230,-1.00000000,-1.00000000
466.68136930,-148.28554270,5.11097200,5.11960680,-1.00000000,-1.00000000
467.67199850,-148.42211140,5.09603027,5.10577018,-1.00000000,-1.00000000
468.66325170,-148.55412150,5.08605942,5.09719816,-1.00000000,-1.00000000
469.65575930,-148.67625110,5.08312049,5.09617775,-1.00000000,-1.00000000
470.64867550,-148.79507340,5.08146535,5.09611736,-1.00000000,-1.00000000
471.64204270,-148.91004770,5.08287210,5.10113317,-1.00000000,-1.00000000
472.63572500,-149.02228140,5.08626280,5.10466275,-1.00000000,-1.00000000
473.62929520,-149.13549810,5.08920500,5.10441070,-1.00000000,-1.00000000
474.62232230,-149.25339490,5.08922109,5.10184697,-1.00000000,-1.00000000
475.61502390,-149.37393900,5.08817298,5.10211104,-1.00000000,-1.00000000
476.60847580,-149.48835640,5.09179017,5.11413635,-1.00000000,-1.00000000
477.60413090,-149.58130970,5.10961967,5.11657436,-1.00000000,-1.00000000
478.59989510,-149.67216730,5.12258617,5.12748166,-1.00000000,-1.00000000
479.59881160,-149.72154360,5.15926496,5.14594600,-1.00000000,-1.00000000
480.59804690,-149.75944850,5.16383834,5.15182320,-1.00000000,-1.00000000
481.59753980,-149.79171090,5.15802919,5.14870491,-1.00000000,-1.00000000
482.59697670,-149.82516080,5.15105197,5.14079219,-1.00000000,-1.00000000
483.59646330,-149.85723420,5.14939118,5.13736926,-1.00000000,-1.00000000
484.59611010,-149.88376740,5.15511263,5.14200913,-1.00000000,-1.00000000
485.59588850,-149.90485210,5.16603546,5.15272687,-1.00000000,-1.00000000
486.59570460,-149.92402180,5.17751376,5.16479474,-1.00000000,-1.00000000
487.59551580,-149.94344840,5.18605872,5.17453530,-1.00000000,-1.00000000
488.59534310,-149.96205190,5.19061850,5.18091443,-1.00000000,-1.00000000
489.59524070,-149.97635190,5.19030266,5.18377330,-1.00000000,-1.00000000
490.59522160,-149.98254320,5.18330918,5.18153163,-1.00000000,-1.00000000
491.59521330,-149.97883190,5.16801907,5.17156488,-1.00000000,-1.00000000
492.59515550,-149.96796490,5.14693947,5.15348980,-1.00000000,-1.00000000
493.59507440,-149.95523100,5.12400695,5.13085313,-1.00000000,-1.00000000
494.59497950,-149.94156270,5.10447409,5.10995243,-1.00000000,-1.00000000
495.59483840,-149.92440640,5.09053843,5.09461367,-1.00000000,-1.00000000
496.59444550,-149.89668450,5.08595420,5.08919882,-1.00000000,-1.00000000
497.59394690,-149.86507340,5.08445558,5.08832673,-1.00000000,-1.00000000
498.59324490,-149.82766940,5.08656351,5.09402172,-1.00000000,-1.00000000
499.59233600,-149.78501830,5.09122004,5.09978185,-1.00000000,-1.00000000
500.59125660,-149.73857580,5.09622691,5.10533261,-1.00000000,-1.00000000
501.58997840,-149.68802770,5.09964715,5.10828892,-1.00000000,-1.00000000
502.58846570,-149.63304760,5.09920484,5.10691690,-1.00000000,-1.00000000
503.58674200,-149.57435760,5.09467483,5.10175565,-1.00000000,-1.00000000
504.58491650,-149.51396210,5.08793810,5.09491901,-1.00000000,-1.00000000
505.58311400,-149.45394770,5.08132496,5.08853238,-1.00000000,-1.00000000
506.58136440,-149.39481850,5.07568126,5.08305619,-1.00000000,-1.00000000
507.57963640,-149.33605720,5.07054759,5.07794067,-1.00000000,-1.00000000
508.57789910,-149.27713580,5.06530268,5.07264003,-1.00000000,-1.00000000
509.57614860,-149.21799290,5.05980330,5.06712223,-1.00000000,-1.00000000
510.57439320,-149.15876680,5.05421689,5.06156693,-1.00000000,-1.00000000
511.57263980,-149.09957460,5.04870779,5.05609097,-1.00000000,-1.00000000
512.57088990,-149.04044140,5.04325088,5.05061268,-1.00000000,-1.00000000
513.56914360,-148.98136930,5.03772030,5.04500638,-1.00000000,-1.00000000
514.56740150,-148.92236710,5.03204452,5.03932032,-1.00000000,-1.00000000
515.56565750,-148.86333460,5.02642982,5.03386960,-1.00000000,-1.00000000
516.56390240,-148.80411380,5.02118530,5.02896672,-1.00000000,-1.00000000
517.56212640,-148.74454200,5.01667439,5.02507908,-1.00000000,-1.00000000
518.56031140,-148.68431960,5.01347041,5.02287517,-1.00000000,-1.00000000
519.55843510,-148.62308870,5.01224193,5.02297529,-1.00000000,-1.00000000
520.55647250,-148.56046940,5.01327059,5.02508955,-1.00000000,-1.00000000
521.55444380,-148.49680410,5.01572837,5.02796141,-1.00000000,-1.00000000
522.55238860,-148.43272420,5.01846560,5.03052174,-1.00000000,-1.00000000
523.55034930,-148.36889250,5.02072969,5.03248767,-1.00000000,-1.00000000
524.54832800,-148.30534380,5.02262769,5.03428107,-1.00000000,-1.00000000
525.54631300,-148.24189340,5.02446492,5.03616312,-1.00000000,-1.00000000
526.54429370,-148.17837520,5.02643048,5.03820252,-1.00000000,-1.00000000
527.54227150,-148.11481220,5.02850853,5.04030490,-1.00000000,-1.00000000
528.54025040,-148.05126530,5.03063522,5.04241645,-1.00000000,-1.00000000
529.53822800,-147.98769930,5.03271592,5.04446337,-1.00000000,-1.00000000
530.53619730,-147.92400230,5.03467359,5.04638852,-1.00000000,-1.00000000
531.53414860,-147.86002360,5.03642773,5.04810281,-1.00000000,-1.00000000
532.53206900,-147.79556560,5.03785075,5.04946376,-1.00000000,-1.00000000
533.52994520,-147.73042620,5.03876678,5.05029306,-1.00000000,-1.00000000
534.52777690,-147.66460930,5.03911419,5.05056408,-1.00000000,-1.00000000
535.52558440,-147.59842600,5.03909154,5.05051168,-1.00000000,-1.00000000
536.52339160,-147.53223860,5.03900589,5.05043695,-1.00000000,-1.00000000
537.52120980,-147.46621670,5.03904368,5.05049625,-1.00000000,-1.00000000
538.51903320,-147.40027430,5.03917380,5.05063000,-1.00000000,-1.00000000
539.51685360,-147.33428600,5.03928435,5.05073158,-1.00000000,-1.00000000
540.51466990,-147.26823560,5.03933698,5.05077836,-1.00000000,-1.00000000
541.51248920,-147.20223130,5.03939878,5.05085116,-1.00000000,-1.00000000
542.51032020,-147.13640270,5.03958954,5.05106486,-1.00000000,-1.00000000
543.50815590,-147.07064650,5.03988104,5.05135557,-1.00000000,-1.00000000
544.50597340,-147.00461530,5.04003409,5.05145852,-1.00000000,-1.00000000
545.50374700,-146.93792330,5.03968494,5.05102556,-1.00000000,-1.00000000
546.50150790,-146.87104090,5.03900788,5.05036339,-1.00000000,-1.00000000
547.49934360,-146.80528460,5.03894859,5.05049681,-1.00000000,-1.00000000
548.49734300,-146.74206160,5.04072082,5.05260757,-1.00000000,-1.00000000
549.49551700,-146.68165720,5.04481033,5.05701094,-1.00000000,-1.00000000
550.49381560,-146.62334860,5.05074962,5.06314954,-1.00000000,-1.00000000
551.49218840,-146.56632340,5.05784452,5.07034971,-1.00000000,-1.00000000
552.49060200,-146.51001950,5.06559098,5.07814392,-1.00000000,-1.00000000
553.48903390,-146.45403820,5.07366301,5.08622764,-1.00000000,-1.00000000
554.48746250,-146.39799930,5.08176781,5.09431586,-1.00000000,-1.00000000
555.48587930,-146.34175200,5.08976009,5.10228056,-1.00000000,-1.00000000
556.48428630,-146.28532990,5.09761427,5.11007982,-1.00000000,-1.00000000
557.48268870,-146.22882670,5.10529542,5.11766792,-1.00000000,-1.00000000
558.48110320,-146.17253630,5.11290653,5.12524964,-1.00000000,-1.00000000
559.47954210,-146.11668270,5.12079971,5.13327001,-1.00000000,-1.00000000
560.47800190,-146.06120150,5.12938575,5.14214594,-1.00000000,-1.00000000
561.47641870,-146.00495420,5.13828375,5.15106331,-1.00000000,-1.00000000
562.47473940,-145.94702320,5.14604438,5.15822276,-1.00000000,-1.00000000
563.47295030,-145.88723380,5.15100843,5.16193922,-1.00000000,-1.00000000
564.47112080,-145.82677010,5.15258092,5.16228052,-1.00000000,-1.00000000
565.46928410,-145.76619040,5.15162688,5.16065025,-1.00000000,-1.00000000
566.46743140,-145.70534570,5.14943287,5.15841027,-1.00000000,-1.00000000
567.46553690,-145.64382150,5.14703390,5.15622287,-1.00000000,-1.00000000
568.46361330,-145.58182520,5.14478129,5.15410740,-1.00000000,-1.00000000
569.46168980,-145.51983030,5.14272600,5.15206311,-1.00000000,-1.00000000
570.45977780,-145.45802180,5.14071988,5.15000336,-1.00000000,-1.00000000
571.45787230,-145.39631690,5.13866185,5.14791416,-1.00000000,-1.00000000
572.45596540,-145.33459040,5.13653814,5.14579280,-1.00000000,-1.00000000
573.45405640,-145.27283070,5.13440907,5.14368726,-1.00000000,-1.00000000
574.45214980,-145.21110860,5.13233818,5.14163789,-1.00000000,-1.00000000
575.45024730,-145.14945320,5.13034205,5.13965030,-1.00000000,-1.00000000
576.44834080,-145.08773350,5.12831992,5.13761118,-1.00000000,-1.00000000
577.44641880,-145.02576300,5.12611785,5.13537475,-1.00000000,-1.00000000
578.44447520,-144.96344620,5.12363673,5.13285840,-1.00000000,-1.00000000
579.44251820,-144.90091460,5.12095037,5.13016107,-1.00000000,-1.00000000
580.44055960,-144.83835790,5.11821450,5.12743263,-1.00000000,-1.00000000
581.43860630,-144.77588540,5.11553249,5.12476417,-1.00000000,-1.00000000
582.43665630,-144.71346600,5.11289915,5.12213896,-1.00000000,-1.00000000
583.43470560,-144.65103560,5.11027061,5.11951954,-1.00000000,-1.00000000
584.43275250,-144.58856580,5.10763232,5.11689325,-1.00000000,-1.00000000
585.43079870,-144.52608570,5.10499822,5.11426404,-1.00000000,-1.00000000
586.42884820,-144.46365890,5.10237640,5.11162543,-1.00000000,-1.00000000
587.42690200,-144.40130020,5.09973082,5.10894938,-1.00000000,-1.00000000
588.42495460,-144.33892200,5.09702031,5.10624546,-1.00000000,-1.00000000
589.42299420,-144.27633640,5.09426159,5.10358168,-1.00000000,-1.00000000
590.42102030,-144.21353540,5.09162821,5.10108922,-1.00000000,-1.00000000
591.41905510,-144.15087310,5.08926755,5.09870810,-1.00000000,-1.00000000
592.41714290,-144.08906210,5.08706630,5.09618984,-1.00000000,-1.00000000
593.41531390,-144.02860830,5.08466863,5.09325681,-1.00000000,-1.00000000
594.41356910,-143.96956070,5.08179579,5.08989634,-1.00000000,-1.00000000
595.41188380,-143.91152860,5.07849918,5.08628312,-1.00000000,-1.00000000
596.41023370,-143.85410420,5.07491377,5.08251637,-1.00000000,-1.00000000
597.40860040,-143.79697470,5.07114701,5.07865573,-1.00000000,-1.00000000
598.40697130,-143.73991690,5.06724603,5.07473708,-1.00000000,-1.00000000
599.40534040,-143.68282810,5.06332667,5.07086232,-1.00000000,-1.00000000
600.40370980,-143.62574350,5.05949430,5.06707308,-1.00000000,-1.00000000
601.40208540,-143.56876910,5.05578613,5.06337542,-1.00000000,-1.00000000
602.40046100,-143.51179310,5.05207520,5.05963796,-1.00000000,-1.00000000
603.39882080,-143.45454270,5.04816467,5.05569541,-1.00000000,-1.00000000
604.39715140,-143.39678400,5.04389197,5.05143140,-1.00000000,-1.00000000
605.39548520,-143.33908160,5.03964964,5.04728708,-1.00000000,-1.00000000
606.39388330,-143.28250160,5.03613129,5.04388606,-1.00000000,-1.00000000
607.39240070,-143.22806820,5.03395818,5.04175746,-1.00000000,-1.00000000
608.39101940,-143.17552570,5.03288698,5.04072351,-1.00000000,-1.00000000
609.38966600,-143.12351700,5.03246747,5.04061821,-1.00000000,-1.00000000
610.38825610,-143.07043330,5.03251563,5.04137507,-1.00000000,-1.00000000
611.38674620,-143.01550130,5.03336619,5.04301715,-1.00000000,-1.00000000
612.38515940,-142.95919020,5.03499316,5.04505477,-1.00000000,-1.00000000
613.38354950,-142.90246850,5.03697760,5.04700018,-1.00000000,-1.00000000
614.38196030,-142.84611480,5.03885958,5.04868458,-1.00000000,-1.00000000
615.38039740,-142.79022690,5.04063048,5.05037598,-1.00000000,-1.00000000
616.37884800,-142.73458240,5.04246755,5.05224675,-1.00000000,-1.00000000
617.37728670,-142.67872320,5.04432677,5.05412709,-1.00000000,-1.00000000
618.37569230,-142.62227660,5.04590458,5.05564589,-1.00000000,-1.00000000
619.37404290,-142.56486490,5.04683356,5.05642813,-1.00000000,-1.00000000
620.37229830,-142.50582080,5.04656473,5.05591588,-1.00000000,-1.00000000
621.37040600,-142.44433020,5.04445541,5.05348761,-1.00000000,-1.00000000
622.36832940,-142.37992010,5.04001025,5.04871629,-1.00000000,-1.00000000
623.36612250,-142.31351990,5.03373786,5.04227489,-1.00000000,-1.00000000
624.36387470,-142.24650790,5.02671149,5.03521367,-1.00000000,-1.00000000
625.36166120,-142.18000870,5.01987701,5.02844785,-1.00000000,-1.00000000
626.35949050,-142.11415550,5.01354135,5.02221389,-1.00000000,-1.00000000
627.35734740,-142.04872150,5.00768303,5.01651415,-1.00000000,-1.00000000
628.35522810,-141.98365170,5.00237933,5.01147827,-1.00000000,-1.00000000
629.35316470,-141.91944460,4.99819941,5.00779550,-1.00000000,-1.00000000
630.35119620,-141.85672980,4.99604330,5.00639360,-1.00000000,-1.00000000
631.34932900,-141.79564920,4.99657642,5.00770130,-1.00000000,-1.00000000
632.34750900,-141.73534340,4.99915618,5.01068334,-1.00000000,-1.00000000
633.34568010,-141.67489240,5.00235905,5.01386892,-1.00000000,-1.00000000
634.34382220,-141.61396330,5.00510253,5.01641409,-1.00000000,-1.00000000
635.34195520,-141.55288500,5.00734699,5.01856186,-1.00000000,-1.00000000
636.34009750,-141.49195990,5.00953347,5.02076463,-1.00000000,-1.00000000
637.33824880,-141.43118090,5.01189152,5.02316569,-1.00000000,-1.00000000
638.33639410,-141.37030520,5.01430426,5.02557604,-1.00000000,-1.00000000
639.33451920,-141.30909740,5.01652429,5.02775556,-1.00000000,-1.00000000
640.33262720,-141.24761260,5.01849934,5.02969403,-1.00000000,-1.00000000
641.33073460,-141.18611760,5.02038180,5.03155933,-1.00000000,-1.00000000
642.32885620,-141.12485380,5.02237076,5.03353460,-1.00000000,-1.00000000
643.32697330,-141.06351610,5.02432054,5.03544451,-1.00000000,-1.00000000
644.32504440,-141.00143540,5.02585363,5.03694176,-1.00000000,-1.00000000
645.32303130,-140.93801540,5.02662325,5.03768565,-1.00000000,-1.00000000
646.32094270,-140.87341750,5.02665182,5.03759395,-1.00000000,-1.00000000
647.31882710,-140.80840430,5.02597168,5.03655754,-1.00000000,-1.00000000
648.31673320,-140.74372420,5.02447925,5.03451206,-1.00000000,-1.00000000
649.31467790,-140.67964450,5.02200809,5.03150279,-1.00000000,-1.00000000
650.31264480,-140.61590900,5.01861169,5.02773745,-1.00000000,-1.00000000
651.31063730,-140.55257800,5.01466771,5.02362565,-1.00000000,-1.00000000
652.30869490,-140.49027930,5.01094446,5.01993879,-1.00000000,-1.00000000
653.30686230,-140.42976560,5.00831595,5.01750027,-1.00000000,-1.00000000
654.30513080,-140.37094530,5.00707131,5.01646207,-1.00000000,-1.00000000
655.30346090,-140.31317790,5.00686889,5.01640665,-1.00000000,-1.00000000
656.30181850,-140.25588820,5.00724542,5.01689162,-1.00000000,-1.00000000
657.30019340,-140.19890100,5.00801978,5.01773952,-1.00000000,-1.00000000
658.29859170,-140.14232540,5.00911602,5.01880684,-1.00000000,-1.00000000
659.29701390,-140.08617150,5.01029395,5.01977340,-1.00000000,-1.00000000
660.29542880,-140.02988970,5.01095473,5.02023943,-1.00000000,-1.00000000
661.29375940,-139.97213030,5.01064476,5.02007805,-1.00000000,-1.00000000
662.29199950,-139.91283200,5.01013903,5.02040854,-1.00000000,-1.00000000
663.29030240,-139.85458980,5.01190645,5.02281809,-1.00000000,-1.00000000
664.28895910,-139.80277990,5.01743986,5.02755228,-1.00000000,-1.00000000
665.28799750,-139.75893900,5.02419983,5.03142627,-1.00000000,-1.00000000
666.28722510,-139.71964520,5.02674985,5.03094035,-1.00000000,-1.00000000
667.28632200,-139.67710830,5.02202546,5.02521510,-1.00000000,-1.00000000
668.28542100,-139.63492090,5.01652637,5.02206476,-1.00000000,-1.00000000
669.28505490,-139.60666480,5.02298639,5.03054742,-1.00000000,-1.00000000
670.28498020,-139.61342420,5.05115578,5.06257261,-1.00000000,-1.00000000
671.28489750,-139.63545710,5.08781985,5.09565701,-1.00000000,-1.00000000
672.28346860,-139.68628660,5.11670452,5.12627270,-1.00000000,-1.00000000
673.27906540,-139.78168580,5.13531347,5.15582827,-1.00000000,-1.00000000
674.27054060,-139.91264710,5.14208248,5.14815156,-1.00000000,-1.00000000
675.25821440,-140.06896990,5.14869104,5.15262831,-1.00000000,-1.00000000
676.24163340,-140.25125130,5.17680980,5.16694322,-1.00000000,-1.00000000
677.21566110,-140.47824720,5.20122515,5.18749732,-1.00000000,-1.00000000
678.17252180,-140.76865550,5.18730446,5.19609624,-1.00000000,-1.00000000
679.11374010,-141.10718020,5.19251232,5.20591181,-1.00000000,-1.00000000
680.04732920,-141.46569530,5.22129330,5.22895659,-1.00000000,-1.00000000
680.97458900,-141.84017420,5.25952073,5.24476816,-1.00000000,-1.00000000
681.88432180,-142.25505850,5.27726930,5.25817090,-1.00000000,-1.00000000
682.78173940,-142.69672320,5.26740465,5.26381790,-1.00000000,-1.00000000
683.67080560,-143.15433930,5.25968385,5.27112298,-1.00000000,-1.00000000
684.54625630,-143.63788300,5.26363038,5.28077914,-1.00000000,-1.00000000
685.40201410,-144.15542730,5.28076276,5.27929119,-1.00000000,-1.00000000
686.23117490,-144.71437190,5.29910675,5.28181282,-1.00000000,-1.00000000
687.04075740,-145.30161360,5.30713926,5.29079801,-1.00000000,-1.00000000
687.83848180,-145.90469250,5.30642488,5.30631691,-1.00000000,-1.00000000
688.61950650,-146.52927480,5.30615881,5.31649906,-1.00000000,-1.00000000
689.37093110,-147.18922550,5.30403603,5.30465419,-1.00000000,-1.00000000
690.08787330,-147.88658100,5.31102787,5.30081289,-1.00000000,-1.00000000
690.77065610,-148.61735140,5.31606777,5.30519713,-1.00000000,-1.00000000
691.42296200,-149.37531920,5.29543276,5.30608270,-1.00000000,-1.00000000
692.05139270,-150.15318960,5.29196684,5.29993648,-1.00000000,-1.00000000
692.66156040,-150.94554020,5.29864368,5.30191198,-1.00000000,-1.00000000
693.25407430,-151.75102220,5.31416877,5.31398659,-1.00000000,-1.00000000
693.83006720,-152.56868410,5.34161474,5.33130516,-1.00000000,-1.00000000
694.38384140,-153.40139090,5.37050483,5.34888121,-1.00000000,-1.00000000
694.89596680,-154.26018470,5.36307927,5.37631867,-1.00000000,-1.00000000
695.38798360,-155.13106660,5.37805110,5.40189532,-1.00000000,-1.00000000
695.84530660,-156.02019920,5.39700598,5.40027318,-1.00000000,-1.00000000
696.24921750,-156.93550550,5.41207654,5.40458826,-1.00000000,-1.00000000
696.60434150,-157.87072470,5.40314124,5.39787181,-1.00000000,-1.00000000
696.92617810,-158.81745610,5.37572284,5.38260814,-1.00000000,-1.00000000
697.23315450,-159.76926310,5.36799784,5.37816640,-1.00000000,-1.00000000
