x,y,wl,wr
186.2567004,-222.7031437,4.748300919,4.755521574
185.5907873,-221.9571134,4.726791248,4.726211621
184.9305564,-221.2060503,4.706581315,4.702133868
184.2732137,-220.4524586,4.687173285,4.680696846
183.6172856,-219.6976352,4.667547988,4.660539863
182.9614698,-218.9427143,4.646890986,4.640501544
182.3049216,-218.1884302,4.625085095,4.619934634
181.6470739,-217.4352791,4.601926534,4.598549034
180.9877062,-216.6834587,4.579140356,4.576041965
180.3290575,-215.931008,4.560286044,4.553458959
179.6747777,-215.1747543,4.547384051,4.5331988
179.0275154,-214.4124894,4.539681217,4.518430165
178.3850522,-213.6461718,4.535669739,4.511966759
177.7428065,-212.8796726,4.531488244,4.514527874
177.0975565,-212.1157019,4.536659859,4.524301353
176.4498853,-211.3537816,4.547227679,4.536652658
175.8018473,-210.5921737,4.559305223,4.548314202
175.1545333,-209.8299503,4.570338865,4.558252151
174.5078258,-209.0672121,4.58001265,4.567566501
173.8613296,-208.3042949,4.589282983,4.577080116
173.2147445,-207.5414531,4.598945258,4.587220781
172.5676643,-206.779031,4.609415751,4.597979318
171.9196566,-206.0173973,4.62056983,4.608888569
171.2711068,-205.2562251,4.631277068,4.618155921
170.6229719,-204.4946995,4.639742723,4.623877249
169.9759685,-203.7322125,4.64401216,4.625165918
169.3295461,-202.9692327,4.64220425,4.62367143
168.6829172,-202.2064279,4.639507636,4.621447533
168.0357082,-201.4441154,4.637823229,4.620002799
167.388328,-200.6819481,4.637106299,4.619036077
166.7412237,-199.9195467,4.636348629,4.617943455
166.0944967,-199.1568251,4.634992055,4.61649678
165.447647,-198.3942076,4.633490037,4.615533838
164.7999667,-197.6322953,4.632905446,4.615789041
164.1514134,-196.8711262,4.633642873,4.616514402
163.5036536,-196.1092814,4.633840278,4.614729483
162.8589962,-195.3448097,4.630397193,4.607947766
162.218549,-194.5768081,4.621596274,4.596122169
161.5810879,-193.8063253,4.609706272,4.582567317
160.944944,-193.0347549,4.59756909,4.570363878
160.3094678,-192.2626343,4.585621088,4.561211678
159.6751236,-191.4895836,4.576376711,4.554433184
159.0422145,-190.7153575,4.569459816,4.549044469
158.4105675,-189.9401014,4.563895834,4.544321477
157.7796425,-189.1642575,4.559216678,4.540215931
157.1488624,-188.388296,4.555279554,4.536646362
156.5178979,-187.6124843,4.551864518,4.533175571
155.886923,-186.8366809,4.548258646,4.529138009
155.256436,-186.0604811,4.543856158,4.524297025
154.6263796,-185.2839318,4.538968659,4.519556103
