x,y,wl,wr
44.26318528,158.065681,4.152005344,4.159394411
43.26592012,157.9918936,4.133098188,4.139548636
42.26795574,157.9280657,4.121088396,4.127031559
41.26931256,157.8760094,4.11396586,4.121267953
40.26999906,157.8389857,4.107520783,4.118725247
39.27022534,157.8176727,4.098749636,4.114200008
38.27029193,157.8061313,4.088228356,4.105775768
37.27033135,157.7972762,4.0776463,4.095012046
36.27037269,157.7881512,4.070301284,4.086002693
35.2703878,157.7827384,4.070004064,4.083578259
34.27038911,157.7845687,4.078420822,4.090147471
33.27042638,157.793151,4.091586275,4.10345366
32.27052221,157.8070968,4.102299834,4.117106768
31.27073055,157.8273332,4.106289248,4.125902301
30.27117541,157.8570449,4.105297695,4.123321379
29.27168909,157.8896037,4.109390531,4.122345489
28.27260727,157.9322178,4.113003869,4.1289656
27.27339539,157.9719399,4.121223316,4.13841937
26.27414812,158.0107218,4.128717901,4.146743153
25.27478363,158.0463729,4.133699802,4.152974637
24.27526536,158.077403,4.13483384,4.156110665
23.27560794,158.103581,4.133569771,4.154576443
22.27587342,158.1266206,4.132205975,4.15254274
21.27611217,158.1484724,4.13186182,4.151625191
20.27636792,158.1710858,4.13293988,4.152412007
19.27668167,158.1961338,4.135757071,4.155092092
18.27707061,158.2240226,4.140379045,4.159563872
17.27753614,158.2545311,4.146737364,4.165734923
16.27807079,158.2872278,4.154288151,4.173291187
15.27863268,158.3207455,4.161432454,4.180816072
14.27917436,158.3536556,4.166836013,4.186796131
13.27968833,158.3857131,4.170579602,4.190397588
12.28018807,158.4173237,4.173602713,4.193494099
11.28068107,158.4487205,4.176563472,4.196674835
10.28116789,158.4799198,4.17965137,4.199847985
9.281653709,158.5110871,4.182825431,4.20296502
8.282141549,158.5423191,4.185990035,4.206061675
7.282628837,158.5735335,4.189051296,4.209157699
6.283110588,158.6045701,4.191983362,4.212226059
5.283582882,158.6353006,4.194768181,4.215047896
4.284044714,158.6656889,4.197328611,4.217626547
3.284500134,158.6958657,4.199700944,4.219997526
2.284964178,158.7263266,4.202270672,4.222432606
1.285448909,158.757459,4.205600317,4.225650462
0.285958057,158.7893659,4.210097632,4.22976836
-0.713507607,158.8220517,4.215963031,4.235218673
-1.712944282,158.8556127,4.222802301,4.241885172
-2.712388088,158.8889621,4.229227388,4.248440331
-3.711902903,158.920105,4.233648712,4.253141533
-4.711527777,158.9474952,4.235798678,4.255265379
-5.711219783,158.9723143,4.237305991,4.256474481
-6.710914827,158.9970042,4.239402595,4.258435564
-7.710590735,159.0224702,4.240922072,4.26058645
-8.710335561,159.0450558,4.23842704,4.258915568
-9.710235449,159.0591679,4.23092517,4.251132402
-10.71022795,159.0631509,4.221586012,4.239896254
-11.71022623,159.0612997,4.215866396,4.231380945
-12.71022143,159.0581959,4.215583215,4.228772422
-13.71020142,159.0518112,4.217524686,4.229052076
-14.71007952,159.0362824,4.217760848,4.227727506
-15.70969535,159.0085351,4.216588415,4.224129539
-16.70910504,158.9741739,4.219056119,4.223793736
-17.70858456,158.941933,4.226789085,4.23092405
-18.70817633,158.91341,4.236848223,4.239596115
-19.70772116,158.8831076,4.245353481,4.251915676
-20.706785,158.8415924,4.253553727,4.258822063
