x,y,wl,wr,slope,friction_coefficient
56.70563127,59.93912352,4.10642607,4.12092490,-1.00000000,-1.00000000
57.47658755,60.57599675,4.11148432,4.12528398,-1.00000000,-1.00000000
58.24783560,61.21253643,4.11497916,4.12966073,-1.00000000,-1.00000000
59.02291837,61.84439397,4.12271076,4.13894327,-1.00000000,-1.00000000
59.80259707,62.47057373,4.13808547,4.15570393,-1.00000000,-1.00000000
60.58513781,63.09317321,4.15861704,4.17679433,-1.00000000,-1.00000000
61.36818400,63.71513794,4.18023969,4.19818599,-1.00000000,-1.00000000
62.14886556,64.34006393,4.19971086,4.21616938,-1.00000000,-1.00000000
62.92397571,64.97190062,4.21391551,4.22788724,-1.00000000,-1.00000000
63.68969578,65.61505665,4.21997975,4.22983492,-1.00000000,-1.00000000
64.45142534,66.26296018,4.21391258,4.22726387,-1.00000000,-1.00000000
65.21469121,66.90904474,4.20038870,4.22187828,-1.00000000,-1.00000000
65.98097777,67.55154090,4.18903236,4.21231407,-1.00000000,-1.00000000
66.75517594,68.18448650,4.18152069,4.20501751,-1.00000000,-1.00000000
67.53632523,68.80882972,4.17819154,4.20062285,-1.00000000,-1.00000000
68.32294140,69.42627245,4.17813374,4.19965516,-1.00000000,-1.00000000
69.11229044,70.04021724,4.17816919,4.20000993,-1.00000000,-1.00000000
69.90100388,70.65497788,4.17557955,4.19864120,-1.00000000,-1.00000000
70.68744612,71.27264201,4.17104338,4.19471323,-1.00000000,-1.00000000
71.47294971,71.89149901,4.16669306,4.19025153,-1.00000000,-1.00000000
72.25896894,72.50970104,4.16324801,4.18653308,-1.00000000,-1.00000000
73.04566215,73.12704527,4.15965116,4.18328355,-1.00000000,-1.00000000
73.83187376,73.74500249,4.15413835,4.17888995,-1.00000000,-1.00000000
74.61689990,74.36446515,4.14771337,4.17277391,-1.00000000,-1.00000000
75.40263819,74.98302495,4.14403489,4.16768238,-1.00000000,-1.00000000
76.19225218,75.59662619,4.14665999,4.16736751,-1.00000000,-1.00000000
76.98621135,76.20460212,4.15040134,4.17149143,-1.00000000,-1.00000000
77.77663631,76.81715391,4.14333915,4.16967158,-1.00000000,-1.00000000
78.55564113,77.44417460,4.12610160,4.15532555,-1.00000000,-1.00000000
79.32958971,78.07742891,4.11369423,4.13976717,-1.00000000,-1.00000000
80.11500759,78.69637829,4.11601172,4.12978356,-1.00000000,-1.00000000
80.92008110,79.28956609,4.12351031,4.11920712,-1.00000000,-1.00000000
81.73607317,79.86762765,4.12375716,4.11543654,-1.00000000,-1.00000000
82.55189116,80.44593405,4.11606784,4.11321840,-1.00000000,-1.00000000
83.36327780,81.03044554,4.10900422,4.10872591,-1.00000000,-1.00000000
84.17473151,81.61486397,4.10852719,4.10393305,-1.00000000,-1.00000000
84.99174518,82.19147448,4.11578371,4.10151649,-1.00000000,-1.00000000
85.81730933,82.75580144,4.12168069,4.10352329,-1.00000000,-1.00000000
86.65056021,83.30877853,4.12145215,4.10568387,-1.00000000,-1.00000000
87.49725693,83.84077738,4.12219955,4.11467302,-1.00000000,-1.00000000
88.35944683,84.34747882,4.13147371,4.13769876,-1.00000000,-1.00000000
89.23798204,84.82485476,4.15731414,4.18094452,-1.00000000,-1.00000000
90.13139377,85.27501635,4.21136940,4.25431331,-1.00000000,-1.00000000
91.04169732,85.68605124,4.28164255,4.34419197,-1.00000000,-1.00000000
91.95131753,86.11150043,4.36778778,4.43646182,-1.00000000,-1.00000000
92.91676481,86.35396205,4.31654617,4.60870418,-1.00000000,-1.00000000
93.82040227,86.78236812,4.52769553,4.79070469,-1.00000000,-1.00000000
94.72308176,87.22319484,4.77846415,4.92849618,-1.00000000,-1.00000000
95.66133052,87.56850366,4.87916720,4.97567905,-1.00000000,-1.00000000
96.61364074,87.88018097,4.97066905,4.99538684,-1.00000000,-1.00000000
97.57991730,88.13820643,5.03370871,5.02725433,-1.00000000,-1.00000000
98.56263237,88.31690763,5.06438036,5.07648035,-1.00000000,-1.00000000
99.55644027,88.45567047,5.08478919,5.09628537,-1.00000000,-1.00000000
100.55378580,88.53324559,5.08240820,5.05917322,-1.00000000,-1.00000000
101.54925310,88.47555044,5.03124202,4.98227566,-1.00000000,-1.00000000
102.54301760,88.33433644,4.89449315,4.94596071,-1.00000000,-1.00000000
103.53862340,88.23807333,4.77827778,4.88157446,-1.00000000,-1.00000000
104.53718940,88.24682788,4.83516167,4.79926110,-1.00000000,-1.00000000
105.52877140,88.09838783,4.75929701,4.75786408,-1.00000000,-1.00000000
106.51001870,87.88770037,4.75721076,4.71160726,-1.00000000,-1.00000000
107.45765160,87.58299657,4.70511308,4.73408454,-1.00000000,-1.00000000
108.35841630,87.15548954,4.63553311,4.71886428,-1.00000000,-1.00000000
109.22731910,86.65087185,4.53972877,4.69176606,-1.00000000,-1.00000000
110.08284110,86.12404893,4.45971924,4.58777722,-1.00000000,-1.00000000
110.92307770,85.58321580,4.42276023,4.47545809,-1.00000000,-1.00000000
111.72662920,84.98749567,4.41372810,4.41839939,-1.00000000,-1.00000000
112.50426450,84.35892083,4.42225856,4.39451231,-1.00000000,-1.00000000
113.26473180,83.70950355,4.41338038,4.39319424,-1.00000000,-1.00000000
114.01684140,83.05047487,4.41630097,4.40346771,-1.00000000,-1.00000000
114.76826700,82.39065651,4.43022319,4.41692083,-1.00000000,-1.00000000
115.52309470,81.73473280,4.44494612,4.42901448,-1.00000000,-1.00000000
116.27979290,81.08096847,4.45748905,4.44078942,-1.00000000,-1.00000000
117.03683870,80.42760671,4.46942263,4.45284814,-1.00000000,-1.00000000
117.79381610,79.77416562,4.48141121,4.46465177,-1.00000000,-1.00000000
118.55106950,79.12104450,4.49269801,4.47508915,-1.00000000,-1.00000000
119.30860300,78.46824822,4.50205498,4.48355502,-1.00000000,-1.00000000
120.06613380,77.81544880,4.50933912,4.49021757,-1.00000000,-1.00000000
120.82362020,77.16259783,4.51511440,4.49560260,-1.00000000,-1.00000000
121.58101750,76.50964352,4.51991042,4.50025772,-1.00000000,-1.00000000
122.33823810,75.85648424,4.52421630,4.50467395,-1.00000000,-1.00000000
123.09509830,75.20290745,4.52840291,4.50930949,-1.00000000,-1.00000000
123.85131110,74.54858164,4.53294698,4.51473712,-1.00000000,-1.00000000
124.60650120,73.89307599,4.53836881,4.52152501,-1.00000000,-1.00000000
125.36102740,73.23680584,4.54575084,4.52920710,-1.00000000,-1.00000000
126.11695700,72.58215274,4.55410903,4.53522998,-1.00000000,-1.00000000
126.87638880,71.93156684,4.56032279,4.53694261,-1.00000000,-1.00000000
127.63949020,71.28528729,4.55903622,4.53399648,-1.00000000,-1.00000000
128.40401170,70.64068925,4.55435473,4.52904283,-1.00000000,-1.00000000
129.16800010,69.99545932,4.55143245,4.52443377,-1.00000000,-1.00000000
129.93094830,69.34899966,4.54704653,4.52079332,-1.00000000,-1.00000000
130.69352020,68.70209624,4.54347644,4.51725866,-1.00000000,-1.00000000
131.45606990,68.05516654,4.53964689,4.51313420,-1.00000000,-1.00000000
132.21831270,67.40787540,4.53476882,4.50820234,-1.00000000,-1.00000000
132.97990340,66.75981702,4.52908188,4.50279975,-1.00000000,-1.00000000
