alphas_left,alphas_right
2.126345519052766919e-01,0.000000000000000000e+00
2.117667145269100937e-01,0.000000000000000000e+00
2.108988771485434954e-01,0.000000000000000000e+00
2.100310397701768972e-01,0.000000000000000000e+00
2.091632023918102989e-01,0.000000000000000000e+00
2.082953650134437007e-01,0.000000000000000000e+00
2.074275276350771025e-01,0.000000000000000000e+00
2.065596902567105042e-01,0.000000000000000000e+00
2.056918528783439060e-01,0.000000000000000000e+00
2.048240154999773077e-01,0.000000000000000000e+00
2.039561781216107095e-01,0.000000000000000000e+00
2.030883407432441112e-01,0.000000000000000000e+00
2.022205033648775130e-01,0.000000000000000000e+00
2.013526659865109147e-01,0.000000000000000000e+00
2.004848286081443165e-01,0.000000000000000000e+00
1.996169912297777183e-01,0.000000000000000000e+00
1.987491538514111200e-01,0.000000000000000000e+00
1.978813164730445218e-01,0.000000000000000000e+00
1.970134790946779235e-01,0.000000000000000000e+00
1.961456417163113253e-01,0.000000000000000000e+00
1.952778043379447270e-01,0.000000000000000000e+00
1.944099669595781288e-01,0.000000000000000000e+00
1.935421295812115305e-01,0.000000000000000000e+00
1.926742922028449323e-01,0.000000000000000000e+00
1.918064548244783341e-01,0.000000000000000000e+00
1.909386174461117358e-01,0.000000000000000000e+00
1.900707800677451376e-01,0.000000000000000000e+00
1.892029426893785393e-01,0.000000000000000000e+00
1.883351053110119411e-01,0.000000000000000000e+00
1.874672679326453428e-01,0.000000000000000000e+00
1.865994305542787446e-01,0.000000000000000000e+00
1.857315931759121463e-01,0.000000000000000000e+00
1.848637557975455481e-01,0.000000000000000000e+00
1.839959184191789499e-01,0.000000000000000000e+00
1.831280810408123516e-01,0.000000000000000000e+00
1.822602436624457534e-01,0.000000000000000000e+00
1.813924062840791551e-01,0.000000000000000000e+00
1.805245689057125569e-01,0.000000000000000000e+00
1.796567315273459586e-01,0.000000000000000000e+00
1.787888941489793604e-01,0.000000000000000000e+00
1.779210567706127621e-01,0.000000000000000000e+00
1.770532193922461639e-01,0.000000000000000000e+00
1.761853820138795657e-01,0.000000000000000000e+00
1.753175446355129674e-01,0.000000000000000000e+00
1.744497072571463692e-01,0.000000000000000000e+00
1.735818698787797709e-01,0.000000000000000000e+00
1.727140325004131727e-01,0.000000000000000000e+00
1.718461951220465744e-01,0.000000000000000000e+00
1.709783577436799762e-01,0.000000000000000000e+00
1.701105203653133779e-01,0.000000000000000000e+00
1.692426829869467797e-01,0.000000000000000000e+00
1.683748456085801815e-01,0.000000000000000000e+00
1.675070082302135832e-01,0.000000000000000000e+00
1.666391708518469850e-01,0.000000000000000000e+00
1.657713334734803867e-01,0.000000000000000000e+00
1.649034960951137885e-01,0.000000000000000000e+00
1.640356587167471902e-01,0.000000000000000000e+00
1.631678213383805920e-01,0.000000000000000000e+00
1.622999839600139937e-01,0.000000000000000000e+00
1.614321465816473955e-01,0.000000000000000000e+00
1.605643092032807973e-01,0.000000000000000000e+00
1.596964718249141990e-01,0.000000000000000000e+00
1.588286344465476008e-01,0.000000000000000000e+00
