alphas_left,alphas_right
8.367574803641236736e-01,0.000000000000000000e+00
9.123364448147824879e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.674949045324800156e-01,0.000000000000000000e+00
9.574278741954702632e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.688646623222413545e-01,0.000000000000000000e+00
9.643701851647260570e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.851704721996480618e-01,0.000000000000000000e+00
9.011804969841046287e-01,0.000000000000000000e+00
9.797650717259218656e-01,0.000000000000000000e+00
8.786444114040135034e-01,0.000000000000000000e+00
8.354790616335683318e-01,0.000000000000000000e+00
8.064760965438702023e-01,0.000000000000000000e+00
8.031345527235378423e-01,0.000000000000000000e+00
8.320893095737870171e-01,0.000000000000000000e+00
8.799505137775200936e-01,0.000000000000000000e+00
8.602715348107161653e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.661889444744586886e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.839685390880094307e-01,0.000000000000000000e+00
9.251740840767772589e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.618416469730646234e-01,0.000000000000000000e+00
9.161358554683907141e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.324942427863485150e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.732676459872308339e-01,0.000000000000000000e+00
9.875084247165273332e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.448431043152200282e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.475234416642711821e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.742854903583137105e-01,0.000000000000000000e+00
8.706391167304203815e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.283253369514565811e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.742576171171432264e-01,0.000000000000000000e+00
9.898079190218939116e-01,0.000000000000000000e+00
9.223574923755674115e-01,0.000000000000000000e+00
8.768054399234525009e-01,0.000000000000000000e+00
8.317833057993032631e-01,0.000000000000000000e+00
8.298298718023174869e-01,0.000000000000000000e+00
9.452172965047245246e-01,0.000000000000000000e+00
9.210759786554223449e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.701230954907277493e-01,0.000000000000000000e+00
9.408718070151701474e-01,0.000000000000000000e+00
8.319369264912638284e-01,0.000000000000000000e+00
8.518227517428164086e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.827966695698358013e-01,0.000000000000000000e+00
9.027380353435237037e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.578655526490610583e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.997234934549594776e-01,0.000000000000000000e+00
9.994469869099189552e-01,0.000000000000000000e+00
9.361461961126664733e-01,0.000000000000000000e+00
9.988939738198377993e-01,0.000000000000000000e+00
9.825360674474247213e-01,0.000000000000000000e+00
9.983409607297568655e-01,0.000000000000000000e+00
9.980644541847163431e-01,0.000000000000000000e+00
9.786776317074679099e-01,0.000000000000000000e+00
9.975114410946352983e-01,0.000000000000000000e+00
8.468565158893444078e-01,0.000000000000000000e+00
9.969584280045542535e-01,0.000000000000000000e+00
8.994815923273786762e-01,0.000000000000000000e+00
8.874475250181641517e-01,0.000000000000000000e+00
8.549653397159053814e-01,0.000000000000000000e+00
9.617344442316778652e-01,0.000000000000000000e+00
9.955758952793517524e-01,0.000000000000000000e+00
9.952993887343112300e-01,0.000000000000000000e+00
9.950228821892707076e-01,0.000000000000000000e+00
9.947463756442301852e-01,0.000000000000000000e+00
8.636349945586162535e-01,0.000000000000000000e+00
8.393707035554039964e-01,0.000000000000000000e+00
9.939168560091086180e-01,0.000000000000000000e+00
9.936403494640680956e-01,0.000000000000000000e+00
9.933638429190275732e-01,0.000000000000000000e+00
8.593598377674299682e-01,0.000000000000000000e+00
9.928108298289466394e-01,0.000000000000000000e+00
9.925343232839061169e-01,0.000000000000000000e+00
8.566546121366305222e-01,0.000000000000000000e+00
9.130068264362648511e-01,0.000000000000000000e+00
9.917048036487844387e-01,0.000000000000000000e+00
9.914282971037439163e-01,0.000000000000000000e+00
9.911517905587033939e-01,0.000000000000000000e+00
9.908752840136628715e-01,0.000000000000000000e+00
9.905987774686223490e-01,0.000000000000000000e+00
9.903222709235818266e-01,0.000000000000000000e+00
9.900457643785413042e-01,0.000000000000000000e+00
9.174256722501717976e-01,0.000000000000000000e+00
8.593254702949332247e-01,0.000000000000000000e+00
8.296641960842562336e-01,0.000000000000000000e+00
9.686098697072080821e-01,0.000000000000000000e+00
8.952305816727041954e-01,0.000000000000000000e+00
9.359556413933549646e-01,0.000000000000000000e+00
9.173717623198396343e-01,0.000000000000000000e+00
9.392986538787354567e-01,0.000000000000000000e+00
9.612255454376312791e-01,0.000000000000000000e+00
9.831524369965271015e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.125419998405128741e-01,0.000000000000000000e+00
9.608645315479804605e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.972914329882522910e-01,0.000000000000000000e+00
8.523443125456855451e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.599929699977604258e-01,0.000000000000000000e+00
8.078354380508268040e-01,0.000000000000000000e+00
9.609748040538491631e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.584419594645381402e-01,0.000000000000000000e+00
8.747511140815793507e-01,0.000000000000000000e+00
9.217551052427295222e-01,0.000000000000000000e+00
