alphas_left,alphas_right
0.000000000000000000e+00,6.094678602773315745e-01
0.000000000000000000e+00,6.104884063174969011e-01
0.000000000000000000e+00,6.115089523576622277e-01
0.000000000000000000e+00,6.125294983978275543e-01
0.000000000000000000e+00,6.135500444379928808e-01
0.000000000000000000e+00,6.145705904781582074e-01
0.000000000000000000e+00,6.155911365183235340e-01
0.000000000000000000e+00,6.166116825584888606e-01
0.000000000000000000e+00,6.176322285986541871e-01
0.000000000000000000e+00,6.186527746388195137e-01
0.000000000000000000e+00,6.196733206789848403e-01
0.000000000000000000e+00,6.206938667191501668e-01
0.000000000000000000e+00,6.217144127593154934e-01
0.000000000000000000e+00,6.227349587994808200e-01
0.000000000000000000e+00,6.237555048396461466e-01
0.000000000000000000e+00,6.247760508798114731e-01
0.000000000000000000e+00,6.257965969199767997e-01
0.000000000000000000e+00,6.268171429601421263e-01
0.000000000000000000e+00,6.278376890003074529e-01
0.000000000000000000e+00,6.288582350404727794e-01
0.000000000000000000e+00,6.298787810806381060e-01
0.000000000000000000e+00,6.308993271208034326e-01
0.000000000000000000e+00,6.319198731609687592e-01
0.000000000000000000e+00,6.329404192011340857e-01
0.000000000000000000e+00,6.339609652412994123e-01
0.000000000000000000e+00,6.349815112814647389e-01
0.000000000000000000e+00,6.360020573216300654e-01
0.000000000000000000e+00,6.370226033617953920e-01
0.000000000000000000e+00,6.380431494019607186e-01
0.000000000000000000e+00,6.390636954421260452e-01
0.000000000000000000e+00,6.400842414822913717e-01
0.000000000000000000e+00,6.411047875224566983e-01
0.000000000000000000e+00,6.421253335626220249e-01
0.000000000000000000e+00,6.431458796027873515e-01
0.000000000000000000e+00,6.441664256429526780e-01
0.000000000000000000e+00,6.451869716831180046e-01
0.000000000000000000e+00,6.462075177232833312e-01
0.000000000000000000e+00,6.472280637634486578e-01
0.000000000000000000e+00,6.482486098036139843e-01
0.000000000000000000e+00,6.492691558437793109e-01
0.000000000000000000e+00,6.502897018839446375e-01
0.000000000000000000e+00,6.513102479241099640e-01
0.000000000000000000e+00,6.523307939642752906e-01
0.000000000000000000e+00,6.533513400044406172e-01
0.000000000000000000e+00,6.543718860446059438e-01
0.000000000000000000e+00,6.553924320847712703e-01
0.000000000000000000e+00,6.564129781249365969e-01
0.000000000000000000e+00,6.574335241651019235e-01
0.000000000000000000e+00,6.584540702052672501e-01
0.000000000000000000e+00,6.594746162454325766e-01
0.000000000000000000e+00,6.604951622855979032e-01
0.000000000000000000e+00,6.615157083257632298e-01
0.000000000000000000e+00,6.625362543659285564e-01
0.000000000000000000e+00,6.635568004060938829e-01
0.000000000000000000e+00,6.645773464462592095e-01
0.000000000000000000e+00,6.655978924864245361e-01
0.000000000000000000e+00,6.666184385265898626e-01
0.000000000000000000e+00,6.676389845667551892e-01
0.000000000000000000e+00,6.686595306069205158e-01
0.000000000000000000e+00,6.696800766470858424e-01
0.000000000000000000e+00,6.707006226872511689e-01
0.000000000000000000e+00,6.717211687274164955e-01
0.000000000000000000e+00,6.727417147675818221e-01
0.000000000000000000e+00,6.737622608077471487e-01
0.000000000000000000e+00,6.747828068479124752e-01
0.000000000000000000e+00,6.758033528880778018e-01
0.000000000000000000e+00,6.768238989282431284e-01
0.000000000000000000e+00,6.778444449684084550e-01
0.000000000000000000e+00,6.788649910085737815e-01
0.000000000000000000e+00,6.798855370487391081e-01
0.000000000000000000e+00,6.809060830889044347e-01
0.000000000000000000e+00,6.819266291290697612e-01
0.000000000000000000e+00,6.829471751692350878e-01
0.000000000000000000e+00,6.839677212094004144e-01
0.000000000000000000e+00,6.849882672495657410e-01
0.000000000000000000e+00,6.860088132897310675e-01
0.000000000000000000e+00,6.870293593298963941e-01
0.000000000000000000e+00,6.880499053700617207e-01
0.000000000000000000e+00,6.890704514102270473e-01
0.000000000000000000e+00,6.900909974503923738e-01
0.000000000000000000e+00,6.911115434905577004e-01
0.000000000000000000e+00,6.921320895307230270e-01
0.000000000000000000e+00,6.931526355708883536e-01
0.000000000000000000e+00,6.941731816110536801e-01
0.000000000000000000e+00,6.951937276512190067e-01
0.000000000000000000e+00,6.962142736913843333e-01
0.000000000000000000e+00,6.972348197315496598e-01
0.000000000000000000e+00,6.982553657717149864e-01
0.000000000000000000e+00,6.992759118118803130e-01
0.000000000000000000e+00,7.002964578520456396e-01
0.000000000000000000e+00,7.013170038922109661e-01
0.000000000000000000e+00,7.023375499323762927e-01
0.000000000000000000e+00,7.033580959725416193e-01
0.000000000000000000e+00,7.043786420127069459e-01
0.000000000000000000e+00,7.053991880528722724e-01
0.000000000000000000e+00,7.064197340930375990e-01
0.000000000000000000e+00,7.074402801332029256e-01
0.000000000000000000e+00,7.084608261733682522e-01
