alphas_left,alphas_right
8.689217494774896799e-01,0.000000000000000000e+00
9.092921450072355416e-01,0.000000000000000000e+00
9.111528622567584002e-01,0.000000000000000000e+00
9.202224708634189065e-01,0.000000000000000000e+00
9.256876337915105335e-01,0.000000000000000000e+00
9.311527967196021605e-01,0.000000000000000000e+00
9.366179596476937874e-01,0.000000000000000000e+00
9.420831225757854144e-01,0.000000000000000000e+00
9.262616577405849982e-01,0.000000000000000000e+00
9.530134484319688903e-01,0.000000000000000000e+00
9.584786113600605173e-01,0.000000000000000000e+00
9.639437742881521443e-01,0.000000000000000000e+00
9.694089372162437712e-01,0.000000000000000000e+00
9.748741001443353982e-01,0.000000000000000000e+00
9.803392630724270251e-01,0.000000000000000000e+00
9.858044260005186521e-01,0.000000000000000000e+00
9.912695889286102791e-01,0.000000000000000000e+00
9.967347518567019060e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.690075970264033778e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
