alphas_left,alphas_right
9.670413819125850408e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.794329431937591757e-01,0.000000000000000000e+00
8.238562467336791872e-01,0.000000000000000000e+00
8.499332913526226330e-01,0.000000000000000000e+00
9.995455179332177753e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.511430490867860410e-01,0.000000000000000000e+00
9.588658863875182403e-01,0.000000000000000000e+00
9.443317143594539553e-01,0.000000000000000000e+00
9.704087589783974011e-01,0.000000000000000000e+00
9.964858035973408468e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.949044388473968770e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.794329431937591757e-01,0.000000000000000000e+00
9.883067455914009702e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.941230919475312344e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.346229325828093959e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.576268094984439205e-01,0.000000000000000000e+00
9.089708367219890839e-01,0.000000000000000000e+00
9.453181132246263330e-01,0.000000000000000000e+00
9.866605361696937360e-01,0.000000000000000000e+00
9.872019705788196431e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.423328768993624038e-01,0.000000000000000000e+00
9.684099215183058496e-01,0.000000000000000000e+00
9.944869661372492953e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.698566010146061345e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.912852706405642866e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.953514132573959561e-01,0.000000000000000000e+00
9.275584212828775765e-01,0.000000000000000000e+00
9.536354659018210222e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.335596478490926220e-01,0.000000000000000000e+00
9.596366924680360677e-01,0.000000000000000000e+00
9.604341842442479793e-01,0.000000000000000000e+00
9.695420897760858026e-01,0.000000000000000000e+00
9.620291677966719135e-01,0.000000000000000000e+00
9.628266595728838251e-01,0.000000000000000000e+00
9.926544552485804251e-01,0.000000000000000000e+00
9.644216431253077593e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.221275886530795329e-01,0.000000000000000000e+00
9.626271007338049746e-01,0.000000000000000000e+00
9.436519899657811461e-01,0.000000000000000000e+00
9.246768791977573176e-01,0.000000000000000000e+00
9.253175557579270682e-01,0.000000000000000000e+00
9.261150475341389798e-01,0.000000000000000000e+00
9.269125393103508914e-01,0.000000000000000000e+00
9.277100310865628030e-01,0.000000000000000000e+00
9.285075228627747146e-01,0.000000000000000000e+00
9.293050146389866262e-01,0.000000000000000000e+00
9.301025064151985378e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.430944905302705017e-01,0.000000000000000000e+00
9.954826316706982814e-01,0.000000000000000000e+00
9.765075209026744529e-01,0.000000000000000000e+00
9.317001486589447934e-01,0.000000000000000000e+00
9.385572993666270181e-01,0.000000000000000000e+00
8.493836578867112186e-01,0.000000000000000000e+00
8.501811496629231302e-01,0.000000000000000000e+00
9.398599637373338256e-01,0.000000000000000000e+00
8.877285848464685492e-01,0.000000000000000000e+00
8.525736249915588649e-01,0.000000000000000000e+00
8.533711167677707765e-01,0.000000000000000000e+00
9.646252527591292480e-01,0.000000000000000000e+00
9.581466967921732358e-01,0.000000000000000000e+00
9.391715860241494074e-01,0.000000000000000000e+00
9.201964752561255789e-01,0.000000000000000000e+00
9.012213644881017505e-01,0.000000000000000000e+00
8.822462537200779220e-01,0.000000000000000000e+00
8.632711429520540936e-01,0.000000000000000000e+00
9.266803341262088711e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.925972030615463293e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
8.664949013400338185e-01,0.000000000000000000e+00
8.662392463903927364e-01,0.000000000000000000e+00
8.524038106656481872e-01,0.000000000000000000e+00
8.777598643887498664e-01,0.000000000000000000e+00
9.031159181118515455e-01,0.000000000000000000e+00
9.284719718349532247e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.474574318049948651e-01,0.000000000000000000e+00
