alphas_left,alphas_right
9.081867492514592577e-01,0.000000000000000000e+00
8.951195530572308989e-01,0.000000000000000000e+00
8.820523568630025402e-01,0.000000000000000000e+00
8.689851606687741814e-01,0.000000000000000000e+00
8.616561367636501600e-01,0.000000000000000000e+00
8.592639010332641103e-01,0.000000000000000000e+00
8.568716653028780605e-01,0.000000000000000000e+00
8.544794295724920108e-01,0.000000000000000000e+00
8.520871938421059610e-01,0.000000000000000000e+00
8.496949581117199113e-01,0.000000000000000000e+00
8.473027223813338615e-01,0.000000000000000000e+00
8.449104866509478118e-01,0.000000000000000000e+00
8.425182509205617620e-01,0.000000000000000000e+00
8.401260151901757123e-01,0.000000000000000000e+00
8.377337794597896625e-01,0.000000000000000000e+00
8.353415437294036128e-01,0.000000000000000000e+00
8.329493079990175630e-01,0.000000000000000000e+00
8.305570722686315133e-01,0.000000000000000000e+00
8.281648365382454635e-01,0.000000000000000000e+00
8.257726008078594138e-01,0.000000000000000000e+00
8.233803650774733640e-01,0.000000000000000000e+00
8.209881293470873143e-01,0.000000000000000000e+00
8.185958936167012645e-01,0.000000000000000000e+00
8.162036578863152148e-01,0.000000000000000000e+00
8.138114221559291650e-01,0.000000000000000000e+00
8.114191864255431152e-01,0.000000000000000000e+00
8.090269506951570655e-01,0.000000000000000000e+00
8.066347149647710157e-01,0.000000000000000000e+00
8.042424792343849660e-01,0.000000000000000000e+00
8.018502435039989162e-01,0.000000000000000000e+00
7.994580077736128665e-01,0.000000000000000000e+00
7.970657720432268167e-01,0.000000000000000000e+00
7.946735363128407670e-01,0.000000000000000000e+00
7.922813005824547172e-01,0.000000000000000000e+00
7.898890648520686675e-01,0.000000000000000000e+00
7.874968291216826177e-01,0.000000000000000000e+00
7.851045933912965680e-01,0.000000000000000000e+00
7.827123576609105182e-01,0.000000000000000000e+00
7.803201219305244685e-01,0.000000000000000000e+00
7.779278862001384187e-01,0.000000000000000000e+00
7.755356504697523690e-01,0.000000000000000000e+00
7.731434147393663192e-01,0.000000000000000000e+00
7.707511790089802695e-01,0.000000000000000000e+00
7.683589432785942197e-01,0.000000000000000000e+00
7.659667075482081700e-01,0.000000000000000000e+00
7.635744718178221202e-01,0.000000000000000000e+00
7.611822360874360704e-01,0.000000000000000000e+00
7.587900003570500207e-01,0.000000000000000000e+00
7.563977646266639709e-01,0.000000000000000000e+00
7.540055288962779212e-01,0.000000000000000000e+00
7.516132931658918714e-01,0.000000000000000000e+00
7.492210574355058217e-01,0.000000000000000000e+00
7.468288217051197719e-01,0.000000000000000000e+00
7.444365859747337222e-01,0.000000000000000000e+00
7.420443502443476724e-01,0.000000000000000000e+00
7.396521145139616227e-01,0.000000000000000000e+00
7.372598787835755729e-01,0.000000000000000000e+00
7.348676430531895232e-01,0.000000000000000000e+00
7.324754073228034734e-01,0.000000000000000000e+00
7.300831715924174237e-01,0.000000000000000000e+00
7.276909358620313739e-01,0.000000000000000000e+00
7.252987001316453242e-01,0.000000000000000000e+00
7.229064644012592744e-01,0.000000000000000000e+00
7.205142286708732247e-01,0.000000000000000000e+00
7.181219929404871749e-01,0.000000000000000000e+00
7.157297572101011252e-01,0.000000000000000000e+00
7.133375214797150754e-01,0.000000000000000000e+00
7.109452857493290256e-01,0.000000000000000000e+00
7.085530500189429759e-01,0.000000000000000000e+00
7.061608142885569261e-01,0.000000000000000000e+00
7.037685785581708764e-01,0.000000000000000000e+00
7.013763428277848266e-01,0.000000000000000000e+00
6.989841070973987769e-01,0.000000000000000000e+00
6.965918713670127271e-01,0.000000000000000000e+00
6.941996356366266774e-01,0.000000000000000000e+00
6.918073999062406276e-01,0.000000000000000000e+00
6.894151641758545779e-01,0.000000000000000000e+00
6.870229284454685281e-01,0.000000000000000000e+00
6.846306927150824784e-01,0.000000000000000000e+00
6.822384569846964286e-01,0.000000000000000000e+00
6.798462212543103789e-01,0.000000000000000000e+00
6.774539855239243291e-01,0.000000000000000000e+00
6.750617497935382794e-01,0.000000000000000000e+00
6.726695140631522296e-01,0.000000000000000000e+00
